smiles,pred_pIC50,target_pIC50
C#CC(CNc1cccc(C2(OC)CCC2)c1)C(Cc1cc(F)cc(F)c1)NC(=O)N1CCCCC1,6.4577336,6.624275207519531
C#CC(Cc1cccc(F)c1)C(F)CNC1(C2=CC(C)C(C(C)(C)C)NC(=O)C=C2)CCCCC1,7.176847,6.911855220794678
C#CC1=CC(=N)C=NC=C(c2cncnc2)CC2(C1)N=C(N)N(C)C2=O,6.952401,7.746556282043457
C#CC1=CC(=O)C=CC(CCCC)C2C(=O)N(C)C(N)=N[C@]12c1cccc(OC)c1,7.2254066,7.674224853515625
C#CC1=CC(C(F)(F)F)=CC(N)C(Cc2ccccc2)C(C(=O)C(C)O)N[C@H](F)[C@@H]2CS(=O)C[C@H](NC(C)=O)CC2=C1,7.070911,9.501862525939941
C#CC1=CC2=NC(=O)COC(Cc3ccc(F)c(F)c3)C(O)C(=CC1)N2C(C)(C)C,5.191213,7.56977653503418
C#CC1=CC=C([C@@]2(c3cccc(Cl)c3)COC(=N)N2)C=CC(C2=NCCCN2)=C1,7.6414094,5.644949436187744
C#CCC1(c2cccc(-c3cccc(C#CC)c3)c2)N=C(N)N(C)C1=O,8.263247,8.329347610473633
C#CCCC,8.089765,6.346416473388672
C#CCCC(COc1cccc(C2CCCc3cc(cc(C(C)C)c3)CNC(=O)CCC(C=O)CN2)c1)Cc1cc(N)c(F)c(F)c1,7.371848,8.932109832763672
C#CCCCNCc1cccc([C@]2(c3cc(F)cc(F)c3)CC(=O)N(C)C(N)=N2)c1,7.0929966,6.652604579925537
C#CCCCOc1ccc(F)c(-c2cccc([C]3N=C(N)N(CC)C3=O)c2)c1,7.385291,8.232850074768066
C#CCCCOc1cccc(C2(Cc3ccc(OC)cc3F)N=C(N)N(C)C2=O)c1,6.8270755,7.195929050445557
C#CCCOc1ccc(-c2ccc([C@]3(c4cccc(OC)c4)N=C(N)N(C)C3=O)cc2)nc1,7.926198,7.618896484375
C#CCCOc1cccc(-c2ccc(C3(c4cccc(OC)c4)N=C(N)CO3)cc2)c1,7.3019433,6.396451473236084
C#CCN1C(=O)C(=O)N[C](Cc2ccccc2)[C@@](OC)(c2cccc(OC)c2)N=C1N,6.431876,7.023772239685059
