smiles,pred_pIC50,target_pIC50
Brc1ccc(C2CC2Cc2cccc(CC3CC3)c2)cc1,3.7619896,3.7741212844848633
Brc1cccc(C2CNCC2c2cccc(C3CCCC3)c2)c1,3.3943992,3.3926568031311035
C#CCCOc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)N(C)C3=O)c2)nc1,8.103945,8.115569114685059
C#CCCOc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1,9.068241,9.076340675354004
C#CCCOc1ccnc(C(=O)NC(N=C2NC(C)(C)Cc3cc(Cl)ccc32)C(C)=O)c1,7.357124,7.360064506530762
C#CCOc1ccc(-c2cccc([C@]3(c4ccncc4)N=C(N)N(C)C3=O)c2)cn1,6.6709967,6.682802200317383
C#CCOc1cnc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,6.602613,6.585358619689941
C#Cc1cc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)cs1,7.516162,7.524263381958008
C#Cc1ccc(-c2cccc(C3(c4ccc(OC(F)(F)F)cc4)N=C(N)N(C)C3=O)c2)cn1,7.6846533,7.6649627685546875
C#Cc1cccc(-c2ccc(-c3cccc(C(=O)NC(C)c4ccccc4)c3)cc2)c1,4.471798,4.483273983001709
C#Cc1cccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)n1,6.364899,6.347061634063721
C#Cc1cccc(-c2ccc(C3(c4ccc(F)c(OC)c4)N=C(N)CO3)cc2)c1,8.0066185,7.991756916046143
C#Cc1cccc(-c2ccccc2C2(C)N=C(N)c3ccc(C)cc32)c1,6.191071,6.179902076721191
C#Cc1cncc(-c2cccc(C3(NCC(O)C(Cc4cc(F)cc(F)c4)NC(C)=O)CCC3)c2)c1,5.6003647,5.5931501388549805
C#Cc1cncc(-c2cccn2C(=O)N=C(N)NCc2ccc(NC(C)=O)c(Cl)c2)c1,6.2963276,6.2997612953186035
C#Cc1cncc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCC2)c1,9.73814,9.73900032043457
C#Cc1cnccc1-c1cccc(C23CCCCC2OC(=N)N3)c1,4.0778885,4.079125881195068
C#Cc1csc(C2(NCC(O)C(Cc3ccc(F)cc3)N=C3NC(C)(C)Cc4cc(F)ccc43)CCCC2)c1,7.298604,7.305308818817139
C#Cc1csc(CC(N=C2NC(C)(C)Cc3occc32)C(=O)O)c1,5.3983502,5.396596431732178
C#Cc1scc(C(=O)O)c1CC1=NC(C)(C)Cc2cc(Cl)ccc2C(C)N1,7.683819,7.686747074127197
C/C(=N/OC(C)C)c1ccccc1-c1ccc(-c2ccccc2)n1CC(=O)N=C(N)N,5.5149107,5.532393932342529
C/C(=N/OCC(C)C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)C(C(=O)NCc2ccccc2)C(C)C)cc(N(C)S(C)(=O)=O)c1,6.035958,6.023055553436279
C/C(=N/OCC(C)C)c1cc(C(=O)N[C@@H](Cc2cccc(F)c2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,6.754727,6.756319999694824
C/C(=N/OCc1ccc(F)cc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)C(=O)NC2CCCCC2)cc(N(C)S(C)(=O)=O)c1,7.005578,7.020047187805176
C/C(=N/OCc1cccc(C(F)(F)F)c1)c1cc(C(=O)N[C@@H](O)[C@@H]2CCCCNC2)cc(N(C)S(C)(=O)=O)c1,6.798234,6.770321846008301
C/C(=N/OCc1cccc(C)c1)c1cc(C(=O)NC(Cc2cccc(F)c2)C(O)CNC2CCOCC2)cc(N2CCCCS2(=O)=O)c1,6.70645,6.695060729980469
