smiles,pred_pIC50,target_pIC50
Brc1cccc(C2CCNC2)c1,3.0740688,3.0729150772094727
C#CCC(=O)NC(Cc1ccc2c(c1)OCO2)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.757614,8.75798225402832
C#CCC(C)Cc1cnc2c(c1)C(NCC(O)C(Cc1cccc(C#C)c1)NC(=O)COC)CC1(CCC1)O2,7.6413994,7.634249687194824
C#CCCOc1cnc(C(=O)Nc2cc(F)cc(C3(C)N=C(N)OCC3(F)F)c2)nc1,7.2219744,7.224732875823975
C#CCOc1ccc(C(=O)Nc2ccc(F)c(C3(C)COC(=N)N3)c2)nc1,8.553688,8.559718132019043
C#CCOc1cnc(C(=O)Nc2cc(F)cc(C3(C)N=C(N)OCC3(F)F)c2)cn1,7.0582128,7.062162399291992
C#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(F)N=C(N)COCC3C)c2)nc1,7.5850773,7.574127674102783
C#CCc1cnc2c(c1)C(NCC(O)C(Cc1cccc(-c3nccs3)c1)NC(=O)COC)CC1(CCC1)O2,8.548985,8.546794891357422
C#Cc1cc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)ccc1OC,6.3244514,6.318850517272949
C#Cc1cc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)co1,7.608902,7.592228412628174
C#Cc1cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc(F)c1Cl,6.668258,6.668704986572266
C#Cc1cc(F)cc(CC(NC(=O)COC)C(O)CNC2CCC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F,8.994358,8.997390747070312
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.938595,7.940031051635742
C#Cc1cc(Oc2ncccc2F)cc([C@]2(c3ccc(C)c(OC)c3)CC(=O)N(C)C(N)=N2)c1,8.097048,8.103659629821777
C#Cc1ccc(-c2ccc3c(c2)[C@@]2(CC(C)(C)O3)N=C(N)N(C)C2=O)cc1,6.430667,6.420474052429199
C#Cc1ccc(C(=O)Nc2cccc([C@@]3(CF)N=C(N)c4cc(C)ccc43)c2)nc1,6.758063,6.740399360656738
C#Cc1ccc(C2(c3ccsc3)N=C(N)N(C)C2=O)cc1,7.1164284,7.120230674743652
C#Cc1ccc(CC(NC(=O)C(C)O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1OCOC,8.105516,8.089971542358398
C#Cc1ccc(CC(NC(=O)CC(C)C)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,7.7202663,7.711340427398682
C#Cc1ccc(CC(NC(=O)COC)C(O)CNC2CCC3(CCC3)Oc3ncc(C(C)(C)COC)cc32)cc1F,8.839195,8.836324691772461
C#Cc1ccc(CC(NC(C)=O)C(O)CCNC2c3cc(CC(C)(C)C)cnc3OC23CCC3)cc1-c1nccs1,7.6584654,7.66978120803833
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,5.7013025,5.725632667541504
C#Cc1ccc(OC)c(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.44517,8.456258773803711
C#Cc1cccc(-c2cc(-c3ccc(Oc4nccs4)cc3)n(N)c2)c1,6.1567073,6.1620097160339355
C#Cc1cccc(-c2ccc3c(c2)C2(CC(F)(F)CO3)N=C(N)N(C)C2=O)c1,7.4660683,7.46570348739624
C#Cc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)N(C)C3=O)c2)c1,6.307126,6.308873176574707
C#Cc1cccc(-c2cscc2CC(=O)N=C2NC(C)(C)c3cc(Cl)ccc32)n1,6.337389,6.3511128425598145
C#Cc1cccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)CN(C)C3=O)c2)c1,6.715337,6.73353910446167
C#Cc1cccc(C(=O)Nc2cccc([C@]3(C)N=C(N)OC3(F)F)c2)n1,5.903288,5.898106575012207
C#Cc1cccc(CC(C)NC(C)n2ccc(N3CC4(CCC4)CN(c4cccc(F)c4)S3(=O)=O)c2)c1,5.866544,5.856762409210205
C#Cc1cccc(CC(NC(=O)C2CCCO2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.3892565,8.369131088256836
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)OC(=CC(C)(C)C)c3[nH]ccc32)c1,8.822316,8.833706855773926
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3cc(-c4ccccc4OC)cc2c3)c1,9.068676,9.071849822998047
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3nncc(CC(C)(C)C)c32)c1,6.873675,6.8827714920043945
C#Cc1cccc(CC(NC(C)=O)C(O)CNC(CC2(C)CC3(CCCC3)C2)c2cccc(-c3nccs3)c2)c1,8.602322,8.61508560180664
C#Cc1cccc(CC(NC(C)=O)C(O)CNC(CCc2cc(F)cc(F)c2)C2(CC(C)N3CC3=O)CC2)c1,9.071556,9.094975471496582
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.065118,8.068714141845703
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CCCC3(CC(C)(C)C)CCc4c(ccnc4C2)O3)c1,7.901059,7.8970818519592285
C#Cc1cccc(CN2CCC(NCC(O)C(CF)NC(C)=O)(c3cccc(C(C)(C)C)c3)CC2)c1,7.067261,7.090266227722168
C#Cc1cccc(C[C@H](NC(C)=O)[C@H](O)N[C@H]2CC3(CCC3)Oc3ccc(CC(C)(C)C)cc32)c1,9.12524,9.134689331054688
C#Cc1ccccc1[C@]1(c2cccc(-c3cccnc3F)c2)N=C(N)N(C)C1=O,7.5297174,7.513616561889648
C#Cc1ccnc(-c2cccc([C@@]3(c4ccnc(C)c4)N=C(N)N(C)C3=O)c2)c1,7.3504195,7.34377908706665
