smiles,pred_pIC50,target_pIC50
Brc1cccc(C2(c3ccccc3)CCCCCC2)c1,5.034651,5.998220443725586
C#CCCc1cc(C2(c3ccccc3-c3ccnc(F)c3)N=C(N)N(C)C2=O)ccn1,8.128074,6.116947174072266
C#CCCc1cscc1C[CH]NC(=O)C1=NC(C)(C)Cc2ccc(Cl)cc21,6.215946,5.348381042480469
C#CCNC[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)C1=Cc2cc(C(=O)N(CCC)CCC)ccc21,7.1209702,7.836662292480469
C#CCc1cscc1CC(N=C1NC(C)(C)c2cc(Cl)cc1c2)C(=O)O,6.7193,9.759422302246094
C#Cc1cc(C2(c3cccc(-c4cccc(OC)c4)c3)N=C(N)N(C)C2=O)cs1,5.2405796,7.122066974639893
C#Cc1cc2cc(-c3cccc(OCCCC)c3)ccc2nc1N,6.7671595,6.892929553985596
C#Cc1ccc(-c2cc(C3(c4csc(C)c4)N=C(N)N(C)C3=O)cs2)cc1,8.738774,7.6862335205078125
C#Cc1cccc(-c2cccc(C3(c4cnn(CC)c4)N=C(C)C(=N)N3)c2)c1,5.925402,6.4444475173950195
C#Cc1cccc(C(=O)Nc2cccc(C3(C)C(OCc4ccccc4)CS3(=O)=O)c2)n1,5.555291,4.971023082733154
C#Cc1cccc(CNC[C@H](O)[CH]NC(=O)c2cccc(N3CCOCC3=O)c2)c1,4.265558,7.602901935577393
C#Cc1cncc(-c2cccc(C3(c4cccc(C(F)(F)F)c4)N=C(N)N(C)C3=O)c2)c1,7.4289584,7.178897857666016
C#Cc1cncc(-c2cccc(C3(c4cccs4)N=C(N)N(C)C3=O)c2)c1,5.2383523,9.208379745483398
C#Cc1cnccc1-c1cccc(C2(c3cccc(OC)c3)N=C(N)N(C)C2=O)c1,5.869654,6.512112617492676
C#Cc1coc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,4.9271817,4.9564409255981445
C#Cc1coc(C2(NCC(O)C(Cc3ccc(F)cc3)NC(C)=O)CCCCC2)c1,7.144478,7.266398906707764
C#Cc1coc(C2(NCC(O)C(Cc3cccc(F)c3)NC(C)=O)CCCCC2)c1,5.5286274,5.257217884063721
C#Cc1csc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCC2)c1,7.026337,5.396795749664307
C#Cc1csc(C2(NCC(O)C(Cc3cccc(F)c3)NC(C)=O)CCCCC2)c1,6.882146,5.16932487487793
C#Cc1cscc1-c1cccc(C2CC2C2(C)CC(=O)N(C)C(N)=N2)c1,5.497492,3.778736114501953
C#Cc1cscc1CC(=O)NC(O)CNC1(c2cc(F)cc(-c3cccc(C(C)C)c3)c2)CC1,3.64246,7.8646745681762695
C#Cc1nc(C2(NCC(O)C(Cc3ccccc3)NC(C)=O)CCCCC2)cs1,5.3616853,5.448145389556885
C/C(=C/C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(C(F)(F)F)c1)c1cccc(C(=O)N2CCC[C@@H]2O)c1,7.1459284,8.441344261169434
C/C(=N/OCC(C)C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](C)O)cc(N2CCC2=O)c1,5.684263,6.137714862823486
C/C(=N/OCC=Cc1ccccc1)c1cccc([C@@]2(C)N=C(N)N(C)C2=O)c1,6.4372005,6.552341461181641
C/C(=N/OCc1cc(F)cc(F)c1)c1cc(C(NC(=O)Cc2cccc(C(C)C)c2)C(O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,8.038064,5.8219313621521
C/C(=N/OCc1cccc(C(C)C)c1)c1cc(C(=O)N[C@H](O)CC(F)(F)F)cc(N2CCCS2(=O)=O)c1,6.3347735,5.616793632507324
C/C(=N/OCc1cccc(Cl)c1)C(=O)NC(C)(C)Cc1cc(F)cc(F)c1,6.0290585,6.668678283691406
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(=O)Cc2ccc(O)cc2)cc(N(C)S(C)(=O)=O)c1,6.8968368,6.074190616607666
C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(Cc2ccc(Br)cc2)C(=O)OC(C)C)cc(N(C)S(C)(=O)=O)c1,6.232856,4.477272033691406
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](COc2cc(F)cc(F)c2)[C@H](O)Cc2ccccc2)cc(N2CCCCS2(=O)=O)c1,5.175519,6.777575969696045
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccc(O)cc2)cc(N(C)S(C)(=O)=O)c1,8.84885,6.809499263763428
C/C(=N/OCc1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1,6.853953,4.688339710235596
C/C(=N\S(=O)(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)c1ccccc1,6.621405,3.3598976135253906
C/C=C\CCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccccc2)cc(N2CCCCS2(=O)=O)c1,7.7263093,8.342058181762695
C=C(C)CN1C(C)=CCCC(C)CC1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,6.7795725,6.249688625335693
C=C(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(CCC)CCC)c1)N(CCC)CCC,6.1958456,7.144030570983887
C=C1[C@H]([C@H](O)CNCc2cccc(C(=O)OCc3ccccc3)c2)NC(=O)C(Cc2ccccc2)NC[C@H](C)N1C,3.6105804,7.661489009857178
C=C=C1C=CC=CC=C2C[C@@](NC(C)=O)(C(C)C)NC(=O)CCN2c2cc(cc(C(=O)NC(Cc3ccccc3)C(O)CNC3CC3)c2)C1,6.5808907,6.383744716644287
C=CCNC(=O)c1ccc(-c2ccc(-c3cccc(C#N)c3)n2-c2ccccc2Cl)cc1,7.0106173,6.4405741691589355
C=CCO/N=C(/C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1)c1cc(F)cc(N(C)S(C)(=O)=O)c1,7.3128514,8.669648170471191
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(OCCC)c2)cc(N(C)S(C)(=O)=O)c1,5.470556,6.838672161102295
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2ccc(OC)cc2)cc(N(C)S(C)(=O)=O)c1,7.8962145,7.320656776428223
