smiles,pred_pIC50,target_pIC50
Brc1ccc([C@H]2C[C@H]2c2cccc(-n3cccn3)c2)cc1,5.0584207,5.0931396484375
C#CC(Cc1cc(F)cc(F)c1)C(NCc1cc(Cl)ccc1C(O)CC)NC(C)=O,6.3336015,6.320928573608398
C#CC(NC(=O)C1CCC(CC(C)C)C1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCCCC1,7.0319424,7.023089408874512
C#CC(NC(C)=O)C(O)CNC1c2cc(-c3nccs3)ccc2OC2(CCC2)Cc2ncc(CC(C)(C)C)cc21,8.135356,8.126968383789062
C#CC1=C(F)C=C(C(C)=O)NC2CC(=CC1)Cc1cnc3c(c1)C(CCC1(CCC1)O3)NCC2O,7.7101884,7.708706855773926
C#CCCNC(=O)Cc1cccc2cc(CCc3ccccc3)c(N)nc12,5.6770067,5.662886142730713
C#CCCNC[C@H](O)[C@@H]1Cc2ccccc2Oc2cc(Cc3cc(F)cc(F)c3)ccc2C2=CC=C(C=CN2CC)C(=O)N1,9.35225,9.371901512145996
C#CCNC[C@@H](O)C(Cc1ccccc1)NC(=O)C1=C2C(=CC(C)NC(=O)C3=NC=C(N(C)S(C)(=O)=O)C2=CC3)C=C1,7.8753996,7.903956413269043
C#CCNC[C@@H](O)[C@H](NC(=O)c1cc2c3c(CC)cn(c3c1)CS(=O)(=O)N2C)[C@H](O)Cc1ccccc1,8.254765,8.256158828735352
C#CCNC[C@H](O)C(Cc1cc(F)cc(F)c1)NC1(C)CCN(C(=O)C(C)N)C1,6.7769985,6.781831741333008
C#CCNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cc2cc(F)cc(F)c2)cc(C(=O)N(CCC)CCC)c1,5.4505568,5.4459710121154785
C#CCOc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(O)c1N,7.870092,7.866119861602783
C#CCOc1ccc(C(=O)Nc2cc(F)cc(C3(C)N=C(N)N(C)C3=O)c2)nc1,8.74505,8.741430282592773
C#CCOc1ccc(C(=O)Nc2cc(F)cc(C3(C)N=C(N)OCC3(F)F)c2)nc1,8.384219,8.387800216674805
C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)CCOC(=N)N3)c2)nc1,7.516533,7.540983200073242
C#CCc1cc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@@H]3F)c2)ccn1,7.991128,7.980588912963867
C#CCc1cccc(-c2cccc([C@]3(c4cccc(OCCF)c4)N=C(N)N(C)C3=O)c2)c1,7.5776987,7.5604352951049805
C#C[C@](N=c1nc1N)(c1cccc(-c2cncnc2)c1)c1cnn(CC(C)(C)C)c1,7.942166,7.925684928894043
C#Cc1c(F)cc(NC(=O)c2ccc(C#N)cn2)cc1C1(C)N=C(N)OCC1(F)F,8.30258,8.300398826599121
C#Cc1cc(-c2cccc(C3(N=C4CCN(c5cccc(OC)c5)N4)CC3)c2)cs1,6.054748,6.045278072357178
C#Cc1cc(-c2cccc(C3(NCC(O)C(=O)N(C)C(=N)N)CCOCC3)c2)ccn1,6.671844,6.6758131980896
C#Cc1cc(-c2cccc([C@]3(C)N=C(N)N(C)C3=O)c2)cs1,6.5174065,6.465691566467285
C#Cc1cc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(C(C)(C)C)c2n3)ccc1F,7.105176,7.06109619140625
C#Cc1cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cs1,7.7233744,7.735499382019043
C#Cc1cc(CC(O)C2CNC(=O)c3cc(CC(C)(C)C)cnc3OC3(CCC3)C2)cc(F)c1NC(=O)COC,9.4957,9.496159553527832
C#Cc1cc(F)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2(c3cccc(C(C)(C)C)c3)CCCCC2)c1,7.0829973,7.113729000091553
C#Cc1cc(F)cc(C(=O)NCC(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,6.5398703,6.543447971343994
C#Cc1cc(F)cc(C(=O)N[C@H](O)CN[C@@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)n1,7.5156507,7.5169453620910645
C#Cc1cc(F)cc(CC(NC(=O)COC)C(Cc2ccccc2)NC2CC3(CCC3)Oc3cn(CC(C)(C)C)cc32)c1,7.9376864,7.9276533126831055
C#Cc1cc(F)cc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)CC)nc32)c1,8.098319,8.106651306152344
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2(c3cccc(C(C)(C)C)c3)CCCC2)c1,5.876423,5.912815093994141
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCCC3)Oc3cnc(CC(C)(C)C)cc32)c1,8.030244,8.013518333435059
C#Cc1cc(N)cc(CC(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2(c3cccc(C(C)(C)C)c3)CC2)c1,7.10786,7.114255905151367
C#Cc1cc(OC(F)(F)F)cc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,6.8661013,6.878632068634033
C#Cc1cc(OC)cnc1C1(c2cccc(-c3cccnc3F)c2)N=C(N)N(C)C1=O,9.057313,9.088159561157227
C#Cc1ccc(-c2cccc(C3(c4cccc(OC)c4)N=C(N)N(C)C3=O)c2)cc1,6.231778,6.233226299285889
C#Cc1ccc(-c2cccc(CC(NC(C)=O)C(O)CNC3CCC4(CCC4)CC3)c2)s1,6.0378647,5.986945152282715
C#Cc1ccc(-c2ccccc2C2(C3CCC3)N=C(N)N(C)C2=O)cc1,7.505178,7.461335182189941
C#Cc1ccc(C(=O)NC(Cc2ccc(F)cc2F)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,8.866468,8.865850448608398
C#Cc1ccc(C(=O)N[C@@H](Cc2cc(F)cc(C#N)c2)O[C@H]2CN(O)CCC3(CCC3)CN2)cc1,6.5560083,6.568537712097168
C#Cc1ccc(C(Cc2ccccc2)C(CNC2(c3cccc(CC(C)(C)C)c3)CCCCC2O)NC(C)=O)cc1,6.501203,6.483253002166748
C#Cc1ccc(C(F)NC(=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,6.1551285,6.1266961097717285
C#Cc1ccc(C2(c3ccc(-c4cncnc4)cc3)N=C(N)C2=O)cc1,6.9897003,6.927639007568359
C#Cc1ccc(C2(c3cnn(CC(C)C)n3)N=C(N)N(C)C2=O)cc1,7.531146,7.551806926727295
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CC3)Oc3ncc(C(C)(C)C)cc32)cc1,9.017174,9.036800384521484
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,8.613621,8.618985176086426
C#Cc1ccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1F,8.666078,8.669267654418945
C#Cc1ccc(CC(NC(C)=O)C(O)NC2CC3(CCC3)Oc3ncc(C(C)(C)C)cc32)cc1,6.6039844,6.606738567352295
C#Cc1ccc(CNC2CS(=O)(=O)CC(Cc3ccc(N)c(O)c3)C2O)cc1,5.8343554,5.793662071228027
C#Cc1ccc([C@]2(C)CC(F)(F)[C@H](F)OC(=N)N2)cc1,6.2197804,6.237308502197266
C#Cc1ccc2c(c1)CC(NC(C)=O)C(O)CNC1(C2)CC(C)(C)Oc2ncc(CC(C)C)cc21,8.285189,8.282983779907227
C#Cc1cccc(-c2cc(CC3CS(=O)(=O)CC(NCc4cccc(C(C)(C)C)c4)C3O)cc(OC)c2)c1,9.912128,9.94503402709961
C#Cc1cccc(-c2ccc(OC)cc2)c1,5.465957,5.454881191253662
C#Cc1cccc(-c2cccc(C3(c4ccncc4)N=C(N)N(C)C3=O)c2)c1,7.2948318,7.300421714782715
C#Cc1cccc(-c2cccc(C3(c4cnn(CCC(C)(C)C)c4)N=C(N)N(C)C3=O)c2)c1,8.398711,8.411993026733398
C#Cc1cccc(-c2cccc(C3C=CC(=O)N(C)C(N)=N3)c2)c1,4.464692,4.452588081359863
C#Cc1cccc(-c2cccc([C@]3(C)N=C(N)N(C)C3=O)c2)c1,6.9314623,6.919677734375
C#Cc1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2(c3cn(CC(C)(C)C)nn3)CC2)c1,8.408843,8.387859344482422
C#Cc1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.36227,8.36065673828125
C#Cc1cccc(C(=O)NC(Cc2ccccc2F)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.62862,8.645878791809082
C#Cc1cccc(C(NC(C)=O)C(O)CNC2(c3cc(C(C)(C)C)cs3)CCCCC2)c1,6.569534,6.576299667358398
C#Cc1cccc(CC(=O)N=C2C=C3C(Cl)=C(CC(C)=C2CC)C(=N)NC3(C)C)c1,9.928004,9.94503402709961
C#Cc1cccc(CC(NC(=O)C(C)O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.706908,8.713045120239258
C#Cc1cccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)nc32)c1,8.6018715,8.6159029006958
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2(c3ccc(C(C)(C)C)cn3)CCCC2)c1,6.6387577,6.634988784790039
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3cc(CC(C)C)cnc32)c1,9.611113,9.62712287902832
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3cc2cnc3C(C)(C)C)c1,9.50928,9.51883316040039
C#Cc1cccc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.5714445,7.56378173828125
C#Cc1cccc(CC(NC(C)C(=O)OC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.458762,8.493618965148926
C#Cc1cccc(CC(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.1156807,7.099789142608643
C#Cc1cccc(CCC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,9.267506,9.243585586547852
C#Cc1cccc(CCCNC(=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,9.477995,9.494165420532227
C#Cc1cccc(CC[C@@]2(C3=CC=C4OCOC4=CC(CC)=C3)N=C(N)CCC2c2cccnc2F)c1,9.614702,9.642857551574707
C#Cc1cccc(CCc2cscc2CC(NC(C)=O)C(N)=O)c1,5.594943,5.597754955291748
C#Cc1cccc(CNC(Cc2ccccc2)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,6.567603,6.569417953491211
C#Cc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)N(CCC)CCC)cc(N(C)S(C)(=O)=O)c2)c1,5.3244,5.3487725257873535
C#Cc1cccc(COC(C)C)c1C1CS(=O)(=O)CC(NCc2cccc(C(C)(C)C)c2)C1O,5.3448277,5.3460798263549805
C#Cc1ccccc1-c1ccc(CC(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,7.5739746,7.5214314460754395
C#Cc1ccnc(C(=O)Nc2ccc(C3(C)N=C(N)OCC3(F)F)c(F)c2)c1,8.928605,8.897311210632324
C#Cc1ccnc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,7.185961,7.1392035484313965
C#Cc1cn(CC2CC(C)(C)N=C(c3ccc(Cl)cc3NC(=O)c3ccccn3)N2)cc1F,7.451657,7.450047492980957
C#Cc1cnc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(C)c1,8.9377775,8.94616413116455
C#Cc1cncc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,5.380174,5.40142822265625
C#Cc1cncc(-c2cccc(C3(C)N=C(N)N(C)C3=O)c2)c1,5.8092155,5.785168647766113
C#Cc1cncc(C(=O)NC(=O)OC(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.7610292,7.752302169799805
C#Cc1cncc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)N(C)C3=O)c2)c1,7.4589195,7.458935260772705
C#Cc1cncc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,5.545039,5.540812015533447
C#Cc1cncnc1-c1cccc(C2(C)CC(=O)N(C)C(N)=N2)c1,7.151264,7.130451679229736
C#Cc1csc(-c2cccc(C3(NCC(O)C(Cc4cc(F)cc(F)c4)NC(C)=O)CCCC3)c2)c1,6.362747,6.376060485839844
C#Cc1cscc1-c1cccc(C2(c3cnn(CCC(C)C)c3)N=C(N)N(C)C2=O)c1,7.635898,7.647992134094238
C#Cc1cscc1C(C)N=C1NC(C)(Cc2cccc(Cl)c2)Cc2ccc(Cl)cc21,5.882978,5.870378494262695
C#Cc1cscc1CC(=O)NC1=NC(C)(C)c2cccc(C)c2C(=O)N1C,5.7497807,5.727618217468262
C#Cc1cscc1CC(N=C1NC(C)(C)Cc2ncc(Cl)cc21)C(=O)O,6.989279,6.988163471221924
C#Cc1cscc1CC(NC(C)=O)C(O)CNC1(c2ccc(C(C)(C)C)cc2)CC1,6.6508193,6.609721660614014
C#Cc1nc(C=O)cn1C1(C)N=C(N)Cc2cc(F)ccc21,5.376701,5.375351905822754
C#Cc1occc1-c1cscc1CC(N=C1NC(C)(C)Cc2cc(Cl)ccc21)C(=O)O,7.683644,7.690618991851807
C/C(=C/C1CC1)c1ccc(C2(c3cccc(F)c3)N=C(N)N(C)C2=O)cc1,6.4964356,6.500067234039307
C/C(=C/C1CC1)c1ccc(F)c([C@]2(c3cc(F)cc(F)c3)N=C(N)O[C@@H]2F)c1,6.4224415,6.383566379547119
C/C(=N/OC(C)C)c1cc(F)cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cc(F)cc(F)c2)c1,6.806715,6.849865913391113
