,smiles,pred_pIC50,target_pIC50
0,CNc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,7.4830217,4.881982803344727
1,COc1ccc(-c2cccc([C@@]3(c4ccc(OC)cc4)N=C(N)c4ccccc43)c2)cc1,4.7652493,7.29417610168457
2,COc1cccc(CNC[C@@H](O)C(Cc2ccccc2)NC(=O)C(CC2=C(c3cccnc3)c3cc(ccc3OC)C=C2)NC(=O)c2cc(C)n(C)c2)c1,7.3673186,6.41257381439209
3,Cc1ncc(C2(c3cccc(Cc4cccc(-c5cccnc5F)c4)c3)N=C(N)N(C)C2=O)cn1,5.3739123,6.514060497283936
4,CC(=Cc1c(N)[nH]c2c1=CC=C(c1ccncc1)CC=2)C(=O)NCC1CCCCCC1,6.1046743,7.711143493652344
5,CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNc2cccc(F)c2)cc(S(C)(=O)=O)c1,6.4727306,5.049754619598389
6,Nc1nc2c(Cl)ccc-2cn1CCCC(=O)NCC1CC1,5.7196593,4.420018196105957
7,CC(C)(C)c1cccc(CNCC2CCCCC2)c1,7.138071,5.4665303230285645
8,COc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)N2)c1,3.5818248,6.856355667114258
9,CC1=NC(C)(c2cc(F)cc(-c3cccc(-c4ccncc4)c3)c2)N=C1N,7.7242656,6.132327556610107
10,CCCC1=C2OC(CC)=C2C(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)=C1,6.607767,5.338743686676025
11,COc1cccc(C2(c3cccc(-c4cccnc4)c3)CN(C)C(N)=N2)c1,2.349928,7.152308464050293
12,CC(C)C(C)OCc1ccc(CNC2CS(=O)(=O)CC(Cc3cccc(CCO)c3)C2O)cc1,6.3322134,5.980981826782227
13,CC1(C)Cc2cccc(Cl)c2C(C(=O)N[C@H](Cc2ccccc2)Cc2ccc3[nH]ccc3c2)=N1,3.000563,5.355685710906982
14,CC[C@@]1(c2cccc(-c3ccccc3)c2)N=C(N)N(C)C1=O,5.6671185,4.957810878753662
15,CO/C=C/CCSC[C@H](NC(=O)c1cc(F)cc(C(=NO)N[C@H](C)c2ccc(F)cc2)c1)[C@H](O)CNCc1cccc(OC)c1,7.145742,6.411534786224365
16,COc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)NC2=O)nc1,6.275246,7.441364288330078
17,CC(CCc1ccc2ccc-2n(N)n1)CC(=O)NCc1cccc(Cl)c1,7.378662,5.675402641296387
18,CN1C(=O)C2CCN(C3CCCCC3)C(=O)C2(c2cccc(-c3cncnc3)c2)N=C1N,5.700035,6.96591329574585
19,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C3CC3)c2)CCCC1,4.2923,5.003897190093994
20,COc1cccc(-c2ccc(C3(c4ccc(OC(F)(F)F)cc4)N=C(N)N(C)C3=O)cc2)c1,5.0067744,6.328291893005371
21,CN1C(=O)C(c2cccc(-c3cccnc3)c2)(C2(C)CCCC2)N=C1N,1.9516029,7.297039985656738
22,CCCCOc1cccc(C)c1-c1ccc2cc(CC(C)C(=O)NCCC)c(N)nc2c1,5.916676,6.693429946899414
23,CC(C)C1=NC(CC2CCCCC2)(NC(CCc2ccccc2)c2ccccc2)C(=O)N1Cc1ccccc1,6.1247525,5.747551441192627
24,CC(C)CCC(C)N[C@@H](Cc1ccccc1)[C@@H](O)CNC1(c2cccc(C(C)(C)C)c2)CC1,8.015884,5.216633319854736
25,COc1ccc(C2(c3cccc(-c4cccnc4F)c3)COC(=N)N2)cc1,7.0401616,5.226369380950928
26,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(F)c3)C2O)c1,4.2559853,6.812279224395752
