,smiles,pred_pIC50,target_pIC50
0,CCCCCOc1ccc(-c2c(-c3ccccc3Cl)cc(Cl)n2Cc2cccc(N)n2)cc1,5.3261385,6.214055061340332
1,CC(C=C1C(=N)N=C2CC(c3cccc(F)c3)C=C12)CC(=O)NCCC1CCCC1,4.879014,5.696412086486816
2,N=C1NC1(c1ccc(-c2cncnc2)cc1)c1cccc(OC(F)(F)F)c1,8.083532,6.293727874755859
3,COc1cccc(C2(c3cccc(-c4ccccc4Br)c3)N=C(N)N(C)C2=O)c1,4.2453165,6.6243414878845215
4,CC(=O)NC(Cc1ccc(F)cc1)C(O)CNC1(c2ccsn2)CCCCC1,7.1693296,4.24471378326416
5,CC(C)c1cc(C2(C(=O)NC(Cc3cc(F)cc(F)c3)C(=O)O)CCN2)ccn1,6.9891953,5.891477108001709
6,CC(=O)N=C1C=C(C)CNC2CS(=O)(=O)CC(Cc3cc(c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)CC(=O)C1)C2O,5.4443936,6.649518966674805
7,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)Cc2cc(CC(C)C)cc(OCC(F)(F)CF)c2)c1,7.514764,7.981700897216797
8,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cc(CO)cc(N(c3ccccc3)S(C)(=O)=O)c2)c1,7.3602147,8.191245079040527
9,CC(=O)NC(C(C)Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCCCC1,9.323907,7.033274173736572
10,COc1ccc(-c2cccc(C3(c4cccc(C)c4)N=C(N)N(C)C3=O)c2)nc1,7.841488,6.067113876342773
11,COc1ccc(-c2cccc(C3(c4cccc(OC)c4)N=C(C)C(=N)N3)c2)cc1,6.4310427,6.36342191696167
12,CN1C(=O)C2(N=C1N)c1ccc(NC(=O)c3cccc(Cl)n3)cc12,6.5760508,5.561156272888184
13,CC1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)O[C@@H]1F,8.247509,7.53271484375
