smiles,pred_pIC50,target_pIC50
Brc1ccc2ccccc2c1,4.0063295,4.002967834472656
Brc1cccc(C2CC2c2cccc(CNC3CCCCC3)c2)c1,4.2230086,4.236828327178955
C#CC(C)(C)c1csc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,3.7329135,3.736269235610962
C#CC1=CC(C[C@H](NC(C)=O)[C@@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)=C1,7.213562,7.182931423187256
C#CCC(C(=O)NC(c1cccc(-c2nccs2)c1)C(O)CNC1(c2cccc(CC(C)(C)C)c2)CCCCC1)C(F)(F)F,7.81042,7.758039951324463
C#CCCC(COc1cccc(F)c1)Nc1ccc(F)c(C2(C)CC(C)(F)COC(=N)N2)c1,7.292533,7.346753120422363
C#CCCCOc1cccc(C2(c3ccc(-c4cncc(F)c4)cc3)CCCC2)c1,6.5699773,6.583322525024414
C#CCCCOc1cccc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)O)c3)C2O)c1,6.013801,6.040449142456055
C#CCCNC(=O)c1csc(-c2ccc(-c3ccccc3Cl)cc2Cl)c1,6.0571938,6.102598190307617
C#CCCOc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1,8.745488,8.775871276855469
C#CCCOc1cccc(-c2cccc(C3(N)N=C(C)N(C)C3=O)c2)c1,7.826328,7.83105993270874
C#CCc1cc(C)nc(C(=O)Nc2ccc(F)c(C3(C)COC(=N)N3)c2)c1,6.066612,6.058577060699463
C#CCc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc(F)c1N,8.732851,8.744424819946289
C#CCc1ccc(C2=CC(NCC(O)C(Cc3ccc(C(C)C)nc3)NC(=O)COC)CC3=CN(CC)C3=C2)cc1,9.064457,9.08486270904541
C#CCc1ccc(CNC[C@H](O)[C@H](CC2CC2)NC(=O)c2cc(N3CCCC3=O)cc(C(C)=O)n2)cc1,6.9548335,6.957956314086914
C#CCc1cnc2c(c1)CC(C(C)(C)C)NC1CCCC3=CC(CC(C)(C)C)=CN=C4CCCC2(CC3NCC1O)O4,8.821018,8.82944107055664
C#COc1cccc(-c2cccc(C3(c4ccc(C#C)cn4)N=C(N)N4CCCN=C43)c2)c1,8.760777,8.783377647399902
C#Cc1cc(-c2cncnc2)cc(C2CC2C2(C)N=C(N)N(C)CC2O)c1,5.387845,5.38786506652832
C#Cc1cc(C)cc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)c1,7.782077,7.780972480773926
