smiles,pred_pIC50,target_pIC50
C#CC(Cc1ccccc1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCN(C)C(N)=N1,5.250635,6.830307960510254
C#CCCCC1(c2cccc(C(C)(C)C)c2)CCC(NCc2cc(F)c(F)c(C(NC(C)=O)C(F)(F)F)c2)C(O)CN1,7.8689556,8.229985237121582
C#CCCCOc1ccc(F)c(-c2cccc(C3(F)COC(=N)Nc4ccc3cc4OC)c2)c1,7.8330345,6.794066429138184
C#CCCCc1cnc(OC)c(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)c1,4.48481,6.780677318572998
C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc2c(c1)N1C=C(C=C2)CS(=O)(=O)N1C,7.1827517,6.719259738922119
C#CCNC[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CS(=O)(=O)N2C,8.59848,5.939918041229248
C#CCOc1ccc(C(=O)Nc2cccc(C3(CC)N=C(N)N(C)C3=O)c2)nc1,6.0542192,8.239142417907715
C#CCOc1cccc(C2(c3cccc(-c4ccncc4)c3)N=C(N)N(C)C2=O)c1,10.688721,7.565995216369629
C#COc1ccc(C(=O)Nc2ccc(C3(C)N=C(N)OC3(F)F)c(F)c2)nc1,6.193819,7.420505046844482
C#Cc1cc(-c2cccc(C3(c4ccc(OC)cc4)N=C(N)N4CCCN=C43)c2)ccc1F,6.422653,8.5106201171875
C#Cc1cc(C2(c3cccc(-c4ccc(C#N)cc4)c3)N=C2N)ccc1OC,8.378653,7.356468677520752
C#Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)ccc1OC,7.556055,5.817783832550049
C#Cc1cc(CC(NC(C)=O)C(O)CNC2(c3ccc(C(C)(C)C)cc3)CCCCCC2)ccc1F,5.7871075,5.946042537689209
C#Cc1cc(CC2CS(=O)CC(NCc3ccc(C(C)(C)C)cc3)C2O)cc(OC(COC)C(F)(F)F)c1N,8.314221,5.150036811828613
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,4.7517576,8.011862754821777
C#Cc1cc(NC(=O)c2cc(F)cc(C(C)=NO)c2)cc([C@H](OCc2ccccc2)[C@H]2CN(C)C(=O)N2)c1,5.9852476,8.7319974899292
C#Cc1cc(OC(F)(F)F)cc(C2(c3cccc(NC(=O)c4ccccc4)c3)N=C(N)N(C)C2=O)c1,8.524023,8.899155616760254
C#Cc1ccc(-c2cccc(C3(C)N=C(N)N(C)C3=O)c2)c(F)c1,6.1911225,5.39066743850708
C#Cc1ccc(C(=O)Nc2ccc(C3(C)CCOC(=N)N3)c(F)c2)nc1,3.4885907,6.283684253692627
C#Cc1ccc(C2(c3cccc(-c4cccc(OC)c4)c3)N=C(N)N(C)C2=O)nc1,6.009028,7.747802257537842
C#Cc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1,7.580568,5.597959995269775
C#Cc1ccc(CC(CCc2cc(F)cc(F)c2)NC(=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,8.320806,7.598352909088135
C#Cc1ccc(CC(NC(=O)COC)C(O)CNC2CCC23CN(C)C2(CCC2)Oc2ccc(C(C)(C)C)cc2O3)cc1,7.746729,8.904885292053223
