train_loss,test_loss,lr,train_label_loss,test_label_loss,train_label_mae_raw,test_label_mae_raw
1.7672633352226386,1.353261613845825,0.001,0.12566596831522842,0.051672524958848956,0.337196134155689,0.24766642451286316
1.291699897643574,1.0757587909698487,0.001,0.030265604723348966,0.013403113279491664,0.18248335438567168,0.12609923928976058
1.1535706653275304,0.9652120232582092,0.001,0.02000224401435539,0.014044185727834701,0.15085410035355798,0.12629065066576003
1.0654383488207555,0.8812554121017456,0.001,0.0159866430786277,0.012240423541516065,0.13526284736294986,0.12012720555067062
0.9906499249309135,0.7759332895278931,0.001,0.008124669070105854,0.005212268303148448,0.09552812459748551,0.07642441689968109
0.9471231296075789,0.7527919292449952,0.001,0.005487298422529461,0.004677931452170015,0.07835251733910438,0.0717722736299038
0.9109866542523134,0.6810123801231385,0.001,0.004317783723278335,0.0037635564338415863,0.07021955059393824,0.06685248464345932
0.8840520481823543,0.6923757672309876,0.001,0.0034335893650367525,0.00283317593857646,0.06274825342873622,0.05679981857538223
0.8607153662756168,0.6560019135475159,0.001,0.0027970565195512753,0.0021704783430323005,0.056453203563916615,0.047975422069430354
0.8403701142891825,0.6172068834304809,0.001,0.0023933988452795375,0.002233208855614066,0.05221480815853487,0.05075948312878609
0.82077872786442,0.6033659338951111,0.001,0.002102912740532163,0.002226633299142122,0.048792979341811975,0.05088156014680863
0.8075418252518723,0.5988827347755432,0.001,0.001892215598962535,0.0014529675449011848,0.04636294038851834,0.039433129131793976
0.7938218523004201,0.5724343955516815,0.001,0.0017182958815064719,0.0018227827735245229,0.04402168184602061,0.04583943262696266
0.7813300756768807,0.6342551827430725,0.001,0.0015683538883966108,0.002032772032544017,0.04230627100186308,0.04836595579981804
0.7690294957693729,0.6138240218162536,0.001,0.0015571547328109474,0.001554455771110952,0.042038262223398216,0.04286227077245712
0.7582572648645113,0.5506955027580261,0.001,0.0014832433525800662,0.0011272305739112199,0.041057159551861566,0.03700396940112114
0.7490635101355654,0.5364159107208252,0.001,0.0012698151898315416,0.0011063306010328233,0.03803225911570994,0.03561680912971497
0.7410466278065516,0.5370873093605042,0.001,0.0012334422998562164,0.0011968843406066298,0.0374103933260594,0.03611559644341469
0.7338011764281289,0.5260240435600281,0.001,0.001138231550231472,0.0012591381673701108,0.03590441869790328,0.03719809949398041
0.7249708938199049,0.5313806176185608,0.001,0.0011533262005190277,0.0010280053480528294,0.03611363257234656,0.03166414368897676
0.7187816920227179,0.5105375945568085,0.001,0.0011815447148908575,0.0009176440187729895,0.036543718076118545,0.032376522570848464
0.7117949837412914,0.533258032798767,0.001,0.0009927961477156542,0.0012186054256744683,0.03351859653670362,0.038856197893619535
0.7043699938491736,0.5360400438308716,0.001,0.0009556453035722939,0.0011749927536584437,0.032722396984196905,0.03413347825407982
0.6981027156281072,0.5115950405597687,0.0005,0.000956137895658248,0.0008964320120867341,0.03294311805144368,0.030440408363938333
0.6627076721058212,0.4914020895957947,0.0005,0.0005132734220131566,0.0004147270054090768,0.023986546978271208,0.02194369100034237
0.6500364648563236,0.4474534928798676,0.0005,0.00045446453579602627,0.00038325674540828913,0.022694628238261745,0.0204805351793766
0.6440531824554145,0.47828454375267027,0.0005,0.00042151715089410916,0.0004940498853102327,0.021837259710417778,0.02370729260146618
0.6386429001499154,0.4585798978805542,0.0005,0.00041793174092142775,0.0003897027287166566,0.021719004386546892,0.020697609707713126
0.6353175097337648,0.47256219387054443,0.00025,0.0004114602232617248,0.00032714995613787324,0.021575325964715893,0.019934681057929993
0.6179165360647872,0.45006367564201355,0.00025,0.00030870359010835743,0.0003249574772780761,0.018624614070913644,0.019203197583556174
0.6116295313701949,0.44244486689567564,0.00025,0.0002748642136133406,0.00021228880214039237,0.01755115802935715,0.015493357181549072
0.6074308463315058,0.480795818567276,0.00025,0.0002753027811042923,0.00019016688311239703,0.01752619950527419,0.014496910944581031
0.6046103695251422,0.46457294225692747,0.00025,0.00027464172702384125,0.000244541434221901,0.01754606654087092,0.017291066981852055
0.6016188134028259,0.45481844544410704,0.000125,0.0002570520475436543,0.00024090227962005883,0.01712260629940133,0.016099162772297858
0.5940260970392707,0.42386528849601746,0.000125,0.00021360573944487405,0.00020293583220336585,0.015465102564314557,0.015273186936974525
0.5899462909671848,0.45035470724105836,0.000125,0.0002062450009905447,0.0002268984098918736,0.015120230074035389,0.015736015886068343
0.5888482129107641,0.4386693239212036,0.000125,0.00020656308293207315,0.00018608525133458897,0.015079057770234912,0.014562145806849003
0.5860567435871955,0.42517849802970886,6.25e-05,0.0001959316327198221,0.00013666342329088366,0.014849677015949228,0.011640374036505818
0.5823270212338624,0.43259992599487307,6.25e-05,0.00018110384268903398,0.00014109122566878795,0.01417574830165955,0.012680636160075665
0.5803861268405808,0.42613779902458193,6.25e-05,0.00017583087421940672,0.00015317264769691973,0.014005803014021679,0.012565337680280208
0.5792323730511373,0.4402850866317749,3.125e-05,0.0001733127582506745,0.00013918851327616722,0.013819627039779665,0.011805510148406029
0.5764899247185478,0.4362017035484314,3.125e-05,0.00016418274676729014,0.00015856908285059035,0.013468696772219749,0.013448374345898628
0.5765526867445621,0.4217200994491577,3.125e-05,0.0001648505078579882,0.00016016857262002304,0.01342729461904844,0.013050172850489617
0.5754915036302705,0.43295520544052124,3.125e-05,0.00016439548495561198,0.0001239766163052991,0.01346748417982176,0.011381491553038359
0.5749697991589594,0.44001790285110476,3.125e-05,0.00015805643439642804,0.00019166505080647767,0.013191418446517191,0.014200010150671006
0.5742052290692675,0.4306941211223602,1.5625e-05,0.00016121971395742095,0.00010758920980151743,0.013337440617049539,0.010634089168161154
0.5731094489550458,0.4213318467140198,1.5625e-05,0.00015195200310638902,0.00012532075415947475,0.012988214516315048,0.011540507152676582
0.5728528632798009,0.43757479190826415,1.5625e-05,0.00015512527507735032,0.0001252957881661132,0.013037448899830852,0.011765022203326226
0.5727247692353232,0.43322649598121643,7.8125e-06,0.0001557849921701039,0.00015553267730865626,0.013020657882219254,0.013246843963861466
0.5715213967435187,0.4161489427089691,7.8125e-06,0.0001512448190888338,9.454862884012982e-05,0.012856469062994645,0.010342164896428585
0.5712057168923277,0.4289323568344116,7.8125e-06,0.00015409036932803182,0.00011663719924399629,0.013020304895354716,0.011960263177752496
0.5704585133984102,0.4428370237350464,7.8125e-06,0.00015215727091863148,0.00012931527016917243,0.012990030631755984,0.01201609317213297
0.5707875936390967,0.4447734832763672,3.90625e-06,0.00015174627983545905,0.00012176629243185744,0.012815604439036473,0.011850926000624895
0.5716315441291425,0.4193616807460785,3.90625e-06,0.00014643000218335684,9.738898079376667e-05,0.012660499454044096,0.010157683957368135
0.5702907406418017,0.4430789530277252,3.90625e-06,0.00014938885696764317,0.0001393204991472885,0.01273633877346136,0.012372954189777375
0.5713991636004527,0.43188888430595396,1.953125e-06,0.00015056328587045414,0.00011554073716979474,0.012814039608994342,0.011351217702031135
0.5716756855309343,0.42760604023933413,1.953125e-06,0.00014874227826259823,0.00013098470953991636,0.012736081124892116,0.011943533830344678
0.571748526069705,0.4536836266517639,1.953125e-06,0.0001453535102714925,0.0001082167640561238,0.012568724820359126,0.010715790651738643
0.5707500470417172,0.43778188824653624,1e-06,0.0001471763108135071,0.00014014076441526413,0.012628982046504594,0.012788181193172932
0.5699172296337576,0.4186179757118225,1e-06,0.0001449138839457928,0.00010464736842550338,0.012576941874232039,0.010324193723499775
