smiles,pred_pIC50,target_pIC50
Brc1ccccc1-c1ccccc1,8.120823,5.077081203460693
C,7.3273597,7.125218391418457
C#CC,8.036575,6.008562088012695
C#CC(C)Cc1ccc(-c2cc(Cl)cc([C@@]3(C)N=C(N)OCC3(F)F)c2)cc1F,7.022484,7.107432842254639
C#CC(NC1(O)CNC(CCc2cccc(COC)c2)C1=O)c1cccc(-c2cncnc2F)c1,7.534822,6.398223400115967
C#CC1(c2ccc(C(F)(F)F)nc2)N=C(c2ccc(C#CCC)cn2)N(N)C1=O,7.2247434,8.55743408203125
C#CC1=CC=CC([C@@]2(c3ccn(C(F)F)c3)N=C(N)N(C)C2=O)=C2C=NC(=C2)C#CCC1,6.229497,9.217706680297852
C#CC1=Cc2c(OC)cc([C@]3(c4ccncc4)N=C(N)N(C)C3=O)cc21,5.32644,6.409066677093506
C#CCC1=C([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)C=C1,7.413796,6.9451704025268555
C#CCC1=CC=C(c2cnccn2)C=C(C2(c3cccc(OC)c3)N=C(N)N(C)C2=O)C=C1,7.9639764,6.447619438171387
C#CCC1CCCCC1,8.250044,5.721446514129639
C#CCCC(Cc1cc(F)cc(NC(=O)c2ccc(C(=O)N(CCC)CCC)cc2)c1)C(=O)Cc1ccc(OC(F)F)cc1CN,6.765401,9.243497848510742
C#CCCCOc1cc(CNCC2CCC(OC)NCC(=O)C2NC(=O)Cc2ccccc2)cc(C(F)(F)F)c1,6.520634,9.280941009521484
C#CCCCc1cccc([C@]2(c3ccc(OC(F)F)cc3)N=C(N3CCCC3=O)N(C)C2=O)c1,7.4407253,8.633702278137207
C#CCCNCC(O)C(CCc1ccc(C)cc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1,7.0458107,7.30582332611084
C#CCOC(=N)NC1(c2cccc(C(=O)Nc3cc(OCC)cc(OC(F)(F)F)c3)c2)CCC1,7.587844,7.033315181732178
C#CCc1ccnc(C2(c3cccc(OC(F)F)c3)N=C(N)N(C)C2=O)c1,6.7615676,7.5595831871032715
C#CNCC(O)C(C)NC(=O)C(Cc1cccc(C(F)(F)F)c1)NC(=O)c1cccc(N(C)S(C)(=O)=O)c1,7.88279,6.125438690185547
C#COC1=CC([C@]2(c3ccncc3)N=C(N)N(C)C2=O)=CC(F)=CC(F)=C1,7.837389,7.209936618804932
