,smiles,pred_pIC50,target_pIC50
0,CCCNC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)cc(N2CCCC2=O)c1,5.847749,9.750774383544922
1,Cc1cnc2c(N3CCCC3=O)c1C=CC(c1ccccc1Cl)=C2,7.1774163,6.02177095413208
2,COc1ccc(C2(c3ccccc3-c3cncnc3)N=C(N)OCCOc3ccc2cn3)cc1,3.3822417,7.02412223815918
3,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc2C2=CN1CC(C)(C)C2,3.011393,8.974671363830566
4,N=C1NC(c2cccc(-c3cncnc3)c2)(C2CCCCC2)CC1=O,4.264692,5.391756057739258
5,CCCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(c2ccccc2)S(C)(=O)=O)c1,7.028002,7.193472385406494
6,CC(=O)NC(Cc1cc(F)cc(F)c1)C(C)CNC1(c2cccc(C3CCOCCC3=O)c2)CCCCC1,7.889897,6.1306891441345215
7,CC1(c2cccc(NC(=O)c3cccc(OCl)c3)c2)COC(=N)N1,6.565905,6.6065354347229
8,COc1cccc(CNCC(O)C(CC(=O)NCc2ccccc2)Cc2cc3ccc(-c4cccc(F)c4)cc3nc2N)c1,7.5287294,6.445337295532227
9,CC1=NC(c2cccc(Oc3ccccn3)c2)(c2cccc(-c3ccncc3)c2)N=C1N,6.635486,4.158890247344971
10,CC(C)(C)C(COc1cc(F)cc(F)c1)NC(O)OC1CNCC2CCC1C2,5.7984962,3.718381643295288
11,O=C1CC(Cc2ccccc2)N2CC(c3cccc(Cl)c3)(C2)N1,8.149193,7.162510395050049
12,CN1C(=O)CC(c2ccccc2)(c2cccc(C3CCC3)c2)N=C1N,5.8119955,3.951724052429199
13,CC(=O)NC(Cc1cccc(F)c1)C(O)CNC1(C2CCCCC2)Cc2cccc1c2,8.207128,5.267375946044922
14,CN1CCC(c2ccncc2)(c2cccc(-c3cccnc3)c2)N=C1N,8.084248,4.613865375518799
15,CCCc1cccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)c1,7.0468464,6.300479888916016
16,COc1cccc(-c2ccc(C3CCC3c3cc(=O)n(C)c(N)n3)cc2)c1,5.027484,3.771632194519043
17,COc1cccc(CNCC(O)C(Cc2ccccc2)NC(=O)c2cc3c4c(c2)c(C)cn4CS(=O)(=O)N3C)c1,6.572044,7.279196262359619
18,CC1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)CCC(=N)N1,6.6650867,5.302236080169678
19,CC(C)c1cccc(CNCC(O)C(NC(=O)c2cc(C(=O)NC(C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)OC/C=C/CC2=CC(N(C)C)=C2)c1,6.992775,5.2379069328308105
20,N=C1CC(=O)CC(c2cccc(-c3ccccn3)c2)(C2CCCCC2)N1,7.151815,8.506760597229004
21,CC(C)N(CC(=O)OCc1ccccc1)[C@]1(C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)[C@@H]1C,5.502029,4.978363990783691
22,CC1(c2cccc(-c3ccccc3)c2)CCCC(=N)N1,4.466538,5.014602184295654
