,smiles,pred_pIC50,target_pIC50
0,CC(=O)NC(Cc1ccccc1)CN1CCCC(NCC(O)Cc2cc(F)cc(F)c2)(c2cccc(C(C)C)c2)CC1,6.6127486,7.563898086547852
1,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3ccc(F)cc3F)C(O)C(NCc3cccc(C(C)(C)C)c3)C2O)c1,7.2369113,9.759422302246094
2,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(N(C)S(C)(=O)=O)c2)c1,8.097793,5.762750625610352
3,CN1C(=O)C(CCCCC2CCCCC2)(C2=c3ccccc3=N2)N=C1N,5.777269,5.47089433670044
4,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-c3ccc(Cl)cc3)c2)CCCOC1,6.877435,5.970558166503906
5,CCCCCn1cc(C2(c3ccc(-c4cncnc4)cc3N)N=C(N)N(C)C2=O)cn1,6.6228833,6.668997287750244
6,CN1C(=O)[C@@](c2cccc(-c3ccccc3)c2)(C2CCCCCC2)N=C1N,8.117908,3.926280975341797
7,CN1C(=O)C(c2ccc(OC(F)F)cc2)(c2ccc(-c3cncnc3)cc2)N=C1N,7.7703032,9.478726387023926
8,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(O)c(OC(F)(F)F)c3)C2O)c1,6.755348,5.391723155975342
9,O=C(NCc1cccc(CN2COCCCNC2=O)c1)NCC1CCCCCC1,7.315993,3.071563243865967
10,CC(C)(C)c1cccc(CNC2CC(O)CS(=O)(=O)CC2NCc2cccc(C(C)(C)C)c2)c1,6.4166484,5.037767887115479
11,COc1ccc(-c2cccc(C3(c4ccncc4)N=C(N)N(C)C3=O)c2)cc1,4.872987,6.633975505828857
12,CC(=O)C1C(=O)N[C@@H](CC(C)C)[C@H](O)CN[C@@H](C)C(CC(=O)OC(C)C)=C(C)C(C(C)C)C1=O,6.257392,3.272958755493164
13,NC1=NC(c2ccccc2)(c2ccncc2)C2=NCCCN12,7.1438346,3.920276641845703
14,C/C(=N/OCc1ccccc1)c1cc(C(=O)NC(=O)Cc2ccc(O)cc2)cc(N(C)S(C)(=O)=O)c1,6.8968368,6.074190616607666
15,CN1C(=O)CC(c2ccc(-c3ccccc3)cc2)(c2ccsc2)N=C1N,5.0059314,4.9009318351745605
16,COc1ccc(C2(c3cccs3)N=C(N)N(C)C2=O)cc1,7.215671,9.15532398223877
17,CN1C(=O)C(C)(c2cccc(-c3cc(C#N)ccc3F)c2)N=C1N,7.1861477,8.167000770568848
18,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N3CCCC3=O)c2)c1,6.3619742,6.014924049377441
19,CC(=O)NC1(c2cccc(C3(NCC(O)C(Cc4cc(F)cc(F)c4)C(C)C)CCOCC3)c2)CCCCC1,6.5582266,7.42697811126709
20,CC(=O)NC(Cc1cccc(F)c1)C(O)CNC1(c2cccc(C(C)(C)CF)c2)CCCC1,4.6210403,8.52828598022461
21,COc1cccc(C2(c3cccc(-c4cncnc4)c3)N=C2N)c1,4.427838,6.433016300201416
22,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)NCc2cc(Cl)ccc2OS(C)(=O)=O)c1,7.295932,5.924835205078125
23,COc1ccc(C2(c3c(F)cccc3-c3cncnc3)N=C(N)N(C)C2=O)cc1OC,9.279896,5.721114635467529
24,CCC(Cc1cc(F)cc(F)c1)(NC(C)=O)C(O)CNC1(c2cccc(C(C)(C)C)c2)CC1,4.2104964,6.527455806732178
25,CC(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(OC(F)(F)F)ccc3Cc3ccc(F)c(O)c3)C2O)c1,6.3190684,6.843032360076904
26,CCCCC1C(=O)N(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)ccc2F)C(C)=O)CCC1C(O)C1CCO1,7.2383747,7.774453163146973
27,CC(C)Oc1ccc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)c3)C2O)cc1F,7.651806,8.055032730102539
28,CN1C(=O)C(C)(c2cccc(-c3ccc(F)cc3)c2)N=C1N,6.0633817,5.780498027801514
29,CC(C)(C)c1ccc(CNC2CS(=O)(=O)CC(Cc3cc(C(F)(F)F)cc(OCCC(F)F)c3N)C2O)cc1,7.018735,8.839204788208008
30,CC(C)CC1CCN(C(C)C(=O)NC(Cc2ccccc2)C(O)NC(C)Cc2ccccc2)C1=O,3.6608286,6.851436614990234
31,CCCC(C)C1(c2cccc(-c3cncc(Cl)c3)c2)N=C(N)N(C)C1=O,5.909036,7.788318634033203
32,O=C1CCCCC1NC(Cc1cc(F)cc(F)c1)C(O)C1Cc2cccc(c2)CN1,6.596125,7.606663703918457
33,CCCN(CCC)C(=O)c1ccc(-c2ccc(-c3ccccc3)n2Cc2ccccc2N)cc1,6.607582,5.972620487213135
34,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3occ3C#N)c2)CCCCC1,5.7193265,6.666418552398682
35,Nc1cc(Cn2c(OCCCCCO)ccc2-c2cccc(-c3ccccc3Cl)c2)ccn1,5.205716,7.2287821769714355
36,CC(C)(Cc1cccc(Cl)c1)NC(=O)C1Cc2cscc2CCC(=O)N1,5.394611,5.299405097961426
37,COCC1=CC(C(=O)NC(F)C(O)CNCc2ccc(C(C)(C)C)c(OC(F)F)c2)=CC(C(=O)NC(C)c2ccccc2)=CN1S(C)(=O)=O,6.958539,6.975997924804688
38,CC(C)C(c1ccncc1)c1ccc(CNC2CS(=O)(=O)CC(Cc3ccccc3)C2O)cc1,5.5073466,3.071563243865967
39,COc1ccc(C2(c3cccc(-c4ccncc4)c3)N=C(N)N(C)C2=O)cc1OC,6.322369,5.942594528198242
40,CN1C(=O)C(c2cccc(OC(F)(F)F)c2)(c2cccc(-c3cncc(F)c3)c2)N=C1N,3.3902342,6.824996948242188
41,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2ccc(-n3cccn3)cc2)CC1,7.2996387,5.570415019989014
42,Nc1nccc(Cn2c(-c3cccc(N4CCCC4=O)c3)ccc2-c2ccccc2Cl)n1,7.998646,7.204174995422363
43,COC1=CC(c2cccc(C3(c4cc(OC(F)(F)F)ccc4F)N=C(N)N(C)C3=O)c2)=C1,8.137853,7.5644917488098145
44,CN(C(=O)C1CNCC1c1ccccc1Br)C1=NCCc2ccccc21,6.022812,5.051641464233398
45,CCOc1cccc(-c2cccc(C3(C4CCCC4)N=C(N)N(C)C3=O)c2)c1,6.8925843,6.175225734710693
46,COc1cc(C2(c3ccc(-c4cncnc4)cc3)N=C(C)C(=N)N2)ccc1C,7.5102873,5.655819416046143
47,CCc1cc(CC2CS(=O)(=O)CC(NCc3cccc(OCC(C)C)c3)C2O)cc(F)c1N,6.4357133,7.012747764587402
48,CC(=O)NC(Cc1ccc(F)cc1)C(O)CNC1(c2cc(CC(C)(C)C)cs2)CCCCC1,6.027464,6.07022762298584
49,COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)CS2)cc1F,7.976119,7.621870994567871
50,CCCCCNC(=O)C(N=C1NC(C)(C)Cc2cc(Cl)cc1c2)C(=O)O,6.3592367,6.406145095825195
51,COCCCCOc1cc(CC2CS(=O)(=O)CC(NCc3cccc(C(C)(C)C)n3)C2O)cc(F)c1N,3.3671286,7.024322509765625
52,CCc1cc(C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)C2CCOC(O)CN2)cc(N(C)S(C)(=O)=O)c1,7.8333764,7.670069217681885
53,CN1C(=O)C(C)(c2cccc(NC(=O)c3ncc(Cl)o3)c2)N=C1N,6.2234373,5.332402229309082
54,CCCOc1cccc(-c2ccc(-c3ccccc3Cl)n2C2=CC(NC(=O)c3cccc(OC)c3)C(N(c3ccccc3)S(C)(=O)=O)=CC=C2)c1,8.188736,5.996799468994141
55,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cnc(C3CCCC3)nc2)CCCCC1,7.262628,3.071563243865967
56,CCC1CCN(c2cc(CC(NC(=O)c3ccccc3)C(O)CNCc3cccc(C(F)(F)F)c3)ccc2F)C(=O)C1,7.766014,8.070977210998535
57,COc1cccc(CC2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)c1,6.532231,7.023892402648926
58,CC1(c2cccc(-c3cccnc3)c2)CCCC(=N)N1,6.1726475,6.127594470977783
59,CN1CCC(C[C@H](N)Cc2cc(F)cc(F)c2F)(c2cccc(C(C)(C)C)c2)CN(C)C1=O,6.777375,6.450695514678955
60,CC1=NC(c2ccccc2)(c2cccc(-c3cncc(F)c3)c2)N=C1N,7.645608,3.921276092529297
61,CC(NC(=O)c1cc(C(COc2ccc(F)cc2)NC(O)Cc2cc(F)cc(F)c2)cc(N(C(=O)NC(C)c2ccccc2)S(C)(=O)=O)c1)c1ccccc1,7.5434065,6.401491641998291
62,CN1C(=N)C(O)C(c2ccccc2)CC1C1CC1,6.171415,3.371745586395264
63,CCOc1cccc(CNC2CS(=O)(=O)CC(Cc3cccc(-c4ccco4)c3)C2O)c1,5.2722,4.476775646209717
64,N=C1NC(c2ccsc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,7.3950863,7.317287921905518
65,CN1C(=O)C(C2=CC=CC3=CCCC2C#C3)(c2cccc(C3=CC(C#N)=C3)c2)N=C1N,8.676638,8.636580467224121
66,CC1(C)Cc2cc(Cl)ccc2C(=NC(Cl)Cc2ccccc2)N1,6.9311533,5.405564308166504
67,CC[C@@H]1CCC(=O)N(C(C)C(=O)N[C@@H](Cc2ccc(NC(C)=O)c(F)c2)[C@H](O)CNCc2cccc(OC)c2)CC1,5.710831,8.492445945739746
