,smiles,pred_pIC50,target_pIC50
0,Cc1ccc(C2(c3ccc(F)c(-c4cncnc4)c3)N=C(N)N(C)C2=O)c(C)c1,6.9647956,9.748941421508787
1,CC(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OCCCF)c3)C2O)c1,8.4772625,9.059854507446287
2,CCCC1NCC(C(Cc2ccc(O)c(C(F)(F)F)c2)NC(=O)COC)Cc2ccc(c(-c3cccs3)c2)-c2ncc(C(C)C)cc21,7.973887,7.530434131622314
3,CC(OCc1cc(F)cc(F)c1)C(Cc1ccccc1)NC(=O)c1cccc(N(c2ccccc2)S(C)(=O)=O)c1,7.796956,4.9298906326293945
4,CCCCc1ncc(N)n1Cc1cc(NC(=O)c2ccc(Cl)cn2)cc(-c2ccccc2Cl)c1,6.017932,9.43865203857422
5,NC1=NCCC2CC2c2cccc(c2)-c2cn1c(=O)cn2,5.213949,5.077017784118652
6,CN1C(=O)C(c2cccc(-c3cncnc3)c2)C(Cc2cccc(C(C)(C)C)c2)N=C1N,7.7601213,6.322012424468994
7,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)C2=CC=CC=C(N3CCC(NC(C)=O)C3=O)C2C(C)NC(=O)c2ccsc2)c1,6.8943424,6.337003707885742
8,COCC(=O)NC(Cc1ccc(F)cc1)C(O)CNC1(c2cccc(-n3cccn3)c2)CCCC1,7.5510545,6.493360996246338
9,CC(C)(C)c1cccc(CNC(O)CS(=O)(=O)CC2(c3cc(N)ccc3OCC(F)(F)F)CCCC2)c1,6.7079253,7.348174571990967
10,CC1(c2ccc(-c3cc(OC(F)F)cnc3F)cc2)N=C(N)OC1(F)F,5.763797,8.194197654724121
11,COc1cccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)c1,5.115168,6.4083251953125
12,CN1C(=O)C(c2ccc(-c3ccc(C(C)(C)C)cc3)cc2)(c2cn[nH]c2)N=C1N,6.410903,6.643571853637695
13,COc1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2(c3ccc(CC(C)(C)C)cn3)CCC2)c1,6.4709,6.267487525939941
14,C/C(=N/OCC(C)C)c1cc(C)cc(C(=O)NC(Cc2ccccc2)C(=O)NC(CC(O)CNC(=O)CC(C)Cc2cc(F)cc(F)c2)C(C)C)c1,7.3061285,4.70426607131958
15,CC(=O)N[C@@H](c1cc(Br)cc(N(c2ccccc2)S(C)(=O)=O)c1)[C@@H](O)CNC1CC1,5.710709,5.771636486053467
16,Cn1c(N)nc(C2CC2c2ccc(-c3cccnc3N)cc2)cc1=O,3.8756852,4.490994453430176
17,CCCC1(N)CCN(C(=O)CNC2(c3ccccc3-n3cccc3C)CCCCC2)C1=O,7.8328986,6.057895183563232
