train_loss,test_loss,lr,train_label_loss,test_label_loss,train_label_mae_raw,test_label_mae_raw
1.7959992439387231,1.3417834639549255,0.001,0.14118083573711318,0.03883712459355593,0.3537728669923111,0.21815865859389305
1.2963879075130271,1.067247986793518,0.001,0.030419872043519047,0.017407108331099153,0.18792039255856136,0.14235705882310867
1.1500328259761108,0.9499897360801697,0.001,0.02195653740275006,0.014300392009317875,0.16114100468391812,0.126628702506423
1.0605227697494977,0.8656007349491119,0.001,0.01713092994548422,0.01433343323878944,0.1419692392455799,0.13337568938732147
0.9876414084567704,0.7865560203790665,0.001,0.01295174635405647,0.00739423930644989,0.12256718368670128,0.09266005083918571
0.9282049313603833,0.7475702911615372,0.001,0.006226569376417628,0.005397898028604686,0.08592100905556252,0.08220971561968327
0.8929982075478111,0.7135777920484543,0.001,0.004749118044774709,0.004552248865365982,0.07468860365408758,0.07404864206910133
0.8612429113361423,0.6870539635419846,0.001,0.00356414830884454,0.002919576654676348,0.0647771023630097,0.057990459725260735
0.8377250805913403,0.6627456545829773,0.001,0.00298717471526405,0.0030973125249147415,0.05936512962899394,0.060742542147636414
0.8157654617751777,0.6451409161090851,0.001,0.00263841675565833,0.002586361952126026,0.05568078695146065,0.0552849592640996
0.798556856269943,0.6330863982439041,0.001,0.0023072875493762796,0.0020321992924436927,0.051986248383308925,0.04849479906260967
0.7810510510172923,0.6286616325378418,0.001,0.0020031693649046416,0.0019134953035973012,0.0485790598534006,0.0486578643321991
0.7665370383076162,0.6067634075880051,0.001,0.001865518302786783,0.0016200723766814917,0.0468090381785478,0.04412356950342655
0.7543916059605902,0.6043576002120972,0.001,0.0016813983278369854,0.0018441520805936307,0.04467377162345961,0.04753541201353073
0.7430006362206443,0.6150454729795456,0.001,0.0015445446381579522,0.0013122331583872437,0.04268714144576195,0.03916510380804539
0.7325122779308084,0.5780127495527267,0.001,0.0013999456865582927,0.0013794713304378092,0.04075112854593626,0.04008824098855257
0.722616516678027,0.5774050951004028,0.001,0.0013458542867209866,0.0011811466829385608,0.040003046247712726,0.037477036006748676
0.7160570837931926,0.5721277892589569,0.001,0.0011657040280695775,0.0012472187809180468,0.037108668256238854,0.03884128760546446
0.7058351952270423,0.5664560943841934,0.001,0.0011354791193643804,0.0013211002224124968,0.036591120959160714,0.03938634321093559
0.6982506736696765,0.5537702739238739,0.001,0.0010671866404064333,0.0009332219779025763,0.03551224767953657,0.0342502910643816
0.6922781141110639,0.5487083941698074,0.001,0.000996757143595927,0.0009509592928225175,0.034332700521170094,0.033119908068329096
0.6846833015953362,0.5430683642625809,0.001,0.0009581330970486407,0.0009145865478785709,0.033671938642526475,0.033758042845875025
