,smiles,pred_pIC50,target_pIC50
0,CS(=O)(=O)N(c1ccccc1)c1cc(Cc2ccccc2)cc(C(=O)NC(O)CNCc2cccc(C(F)(F)F)c2)c1,6.5582786,8.370129585266113
1,COc1cccc(-c2ccc(F)c(C[C@@]3(C)N=C(N)N4CCCN=C43)c2)c1,8.127408,6.821628093719482
2,CC(=O)NC(Cc1ccccc1)C(O)CNC1(c2cc(C(C)(C)C)cs2)CCCCC1,6.4406867,5.254740715026856
3,CN1C[C@](c2cccc(OC(F)F)c2)(c2cccc(-c3ccccn3)c2)N=C1N,7.5257244,5.303388595581055
4,CC(C)c1csc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)c1,8.143455,6.212690353393555
5,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(C(C)Oc2cccc(Cl)c2)CCCCCC1,4.918956,6.014090538024902
6,CC(C)Cc1ccc(C2(C)N=C(N)N(C)C2=O)c(-c2cccnc2F)c1,5.9903584,6.493002414703369
7,CCCCN(CCC)C(=O)C1=CC(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CCCCC2)=CN(S(C)(=O)=O)C(c2ccccc2)=C1,6.7618027,3.7932240962982178
8,Cc1cc(C2(C)N=C(N)N(C)C2=O)n(C)c(=O)c1,6.073934,5.547421932220459
9,N=C(Nc1cccc(C2CC2C2=NC(c3cccc(Cl)c3)=C2)c1)c1ccncc1,8.203439,3.572725772857666
10,COc1cccc(-c2cccc(C3(c4ccccc4)N=C(C)C(=N)N3)c2)c1,7.569934,7.548237323760986
11,CCCN(CC)C(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)cc(/C(C)=N\OCC)c1,6.574737,7.518526554107666
12,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(/C(C)=N\OCc3ccccc3)cc(N(C)S(C)(=O)=O)c2)c1,7.5948234,8.525118827819824
13,COc1cc(NC(=O)c2ccc(-c3cncnc3)cc2)cc(C2(C)N=C(N)N(C)C2=O)c1,7.6170654,7.267181396484375
14,CC(C)(C)c1ccc(CNC2CS(=O)(=O)CC(Cc3cc(F)c(N)c(OC(F)(F)F)c3)C2O)cc1,6.3198323,7.415661811828613
15,CN1C(=O)C(c2ccccc2)(c2cccs2)N=C1N,5.0008087,5.719174861907959
16,Nc1ccnc2cc(Cl)cc-2n1,4.573147,4.203248023986816
17,CC(C)c1cc(F)cc(CNCC(O)C(Cc2ccccc2)NC(=O)c2cc(C(=O)NC(C)c3ccc(F)cc3)cc(N(C)S(C)(=O)=O)c2)c1,5.358437,5.332083702087402
18,CC(=O)N[C@H]1CCCCC(Cc2ccccc2)(c2cccc(C(C)(C)C)c2)NC[C@H]1O,7.850074,5.6099042892456055
19,CCCCNC(=O)c1cc(C(O)NC(c2cccc(CCc3cc(F)cc(F)c3)c2)C(O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,6.675366,7.52841854095459
20,CN1C(=O)C(C)(c2cccc(NC(=O)c3nncc(CF)n3)c2)N=C1N,6.236057,8.780827522277832
21,COCC(=O)NC(=O)C(O)CNC1(c2cccc(C(C)(C)C)n2)CCC1,6.682835,6.519398212432861
22,Cn1c(N)nc(C2CC2c2ccc(Oc3ccc(-c4ccncc4)cc3)cc2)cc1=O,5.9111824,3.880625724792481
23,COc1cncc(-c2ccc(-c3nc(N)n(C)c3O)cc2)c1,6.59198,6.700099945068359
24,CC(NC(=O)C1=CC=CC(N(C)S(C)(=O)=O)=CC(N)(c2ccccc2)OC1)c1cc(F)cc(F)c1,6.948289,6.62977409362793
25,COc1ccc(CNCC(O)NC(=O)c2cc(C(=O)NC(C)c3cc(F)cc(F)c3)cc(N(C)S(C)(=O)=O)c2)cc1,6.408853,6.913136005401611
26,CC1OCC(c2ccncc2)(c2cccc(-c3cc(F)ccn3)c2)N=C1N,5.4848733,6.008009433746338
