,smiles,pred_pIC50,target_pIC50
0,CN1CCC(C2NCCCOCCCOc3cccc(c3)C2=O)C(Cc2ccccc2)NC(=O)c2csc1c2,7.425328,6.251869201660156
1,Nc1ccc2c(n1)CCCC2,6.9013724,4.148265361785889
2,CN1C(=O)CC2(CC(C)(C)Sc3cc(-c4ccc(C#N)cc4)ccc32)N=C1N,6.4940786,7.461682319641113
3,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(N3CCOCC(=O)C3)c2)CCCCCC1,7.8069234,5.732890605926514
4,CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2ccnc(-c3cncnc3)c2)N=C1N,7.4573517,7.110327243804932
5,CCCNc1cc(C(=O)NC(Cc2ccccc2)C(O)CNC(C)(C)C)cc(N(c2ccccc2)S(C)(=O)=O)c1,5.3651667,5.978955268859863
6,COc1ccc(-c2sccc2F)cc1C1(C)N=C(N)N(C)C1=O,6.70948,5.175928115844727
7,COc1ccc(C2(c3ccc(-c4ccnc(C)c4)cc3)CC(C)C(=N)N2)cc1OC,7.788884,5.512239456176758
8,CC(=O)NC(Cc1cc(F)ccc1F)C(O)CNC1(c2cccc(-n3cccn3)c2)CCCCOC1,6.039107,4.844061374664307
9,CC(=O)NC(Cc1ccc(F)c(F)c1)C(O)CNC1(c2cccc(-n3cncn3)c2)CCCC1,7.570854,3.908048868179321
10,COc1cncc(-c2ccccc2C2(c3ccccc3)N=C(N)N(C)C2=O)c1,7.5822763,6.146357536315918
11,CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cc(-c2ccccn2)c1,7.865426,6.046081066131592
12,N=C1NC(F)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C(F)(F)CO1,5.281658,6.136238098144531
13,CCCCN(CCCC)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)c2ccccc21,7.7237525,4.960146427154541
14,COc1cccc(CN2CC3(CN(c4ccccc4)S(=O)(=O)N3c3cccc(F)c3)C(=O)N2C)c1,6.6024995,6.727964401245117
15,CN1C(=O)C(C)(c2cccc(-c3ccncc3)c2)N=C1N,4.9719915,6.194503784179688
16,CCCCCOC1=CC(c2ccc(-c3cccc(Cl)c3)n2Cc2cccc(N)n2)=C1,7.406216,5.901009559631348
17,CC(=O)NC(Cc1cccc(F)c1)C(O)CNC1(c2cccc(N3CCCC3=O)c2)CCCCC1,7.7484336,6.08561897277832
18,CCCN(c1cc(C(=O)NC(C)c2ccccc2)cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)c1)S(C)(=O)=O,7.39993,6.680601596832275
19,CC(C)(C)Cc1cnc2c(c1)C(NCC(O)C(=O)NC(Cc1ccccc1)C(O)CNC1CC1)CC1(CCC1)O2,7.4722595,6.455111980438232
20,CN(c1cc(COCC(N)(CO)Cc2ccccc2)cc(C(=O)NCc2ccc(C3CCCCC3)cc2)c1)S(C)(=O)=O,5.6553745,4.348162651062012
21,CC1(c2ccc(-c3ccccc3)cc2)CCOC(=N)N1,5.4216194,5.91345739364624
22,CC(=O)NS1(C)CCC[C@@H](O)[C@@H](NCc2cccc(C(C)C)c2)C1,5.4291296,4.659554958343506
23,C/C(=N/OCC(C)C)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cc(N(C)S(C)(=O)=O)c1,4.6716166,6.847977638244629
24,CC1CN(Cc2cccc(OC(C)C)c2)CCC2(C1)CN(c1ccccc1)S(=O)(=O)N2C,7.6769714,5.531900405883789
25,N=C1NC2(c3cccc(-c4ccccc4)c3)CCOCC2O1,2.926867,4.157464981079102
26,CCCN(CCC)C(=O)c1cc(C(=O)NC(C)c2cccc(F)c2)cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)c1,9.024626,7.173040390014648
27,CCCCN(CCC)C(=O)n1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)CNCc2cccc(OC)c2)c2cccnc21,6.8518043,6.9855732917785645
28,CC(=O)NC(Cc1cc(F)cc(F)c1)CC(O)CNC1(c2cccc(C3CCCCC3)c2)CC1,6.9568043,5.313740253448486
29,CC1CC2(CCNS(=O)(=O)N2c2cccc(F)c2)CCN1Cc1cc(Cl)cc(CNC(O)Cc2ccccc2)c1,5.7607927,6.371448993682861
30,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N3CCCCCC3=O)c2)c1,4.714923,6.217838764190674
31,CN1C(=N)C(O)c2ccccc2C(C)(Cc2ccccc2)N=C1N,6.9815454,4.346719264984131
32,CC1(C)Cc2cc(ccc2C(=O)NC(Cc2cscc2-c2ccccn2)C(=O)O)CN1,5.176072,7.254471302032471
33,COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1-c1cncnc1,6.921187,6.492795944213867
34,C[C@]1(c2cccc(OC3CCCCC3)c2)N=C(N)CNS1(=O)=O,4.7516885,6.213012218475342
35,CC1=NC(C)(C2CCCCC2)C2CC(CN1C(N)=O)C2c1cccc(-c2cncnc2)c1,6.4318905,6.009456157684326
36,CCCO/N=C(/C)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CCCCC2)cc(C(=O)N(CCC)CCC)c1,6.4259,5.374674320220947
37,CC1(C)CC(=O)N(c2ccc(-c3cncc(C#N)c3)cc2)C(N)=N1,4.950407,6.264777660369873
38,CCc1cccc(C2(c3ccc(-c4cncnc4)cc3)N=C(N)c3cc(OC)ccc32)c1,7.4779744,5.500161647796631
39,CC(C)C(O)(CNC1(c2cccc(N3CCCC3=O)c2)CCCCC1)OCc1cc(F)cc(F)c1,5.926272,5.436911582946777
40,NC1=NC(c2ccccc2)CCN1Cc1ccccc1,4.3353395,4.221244812011719
41,CC(=O)NC(c1ccccc1-c1cccc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCC1,6.065733,3.485952138900757
42,O=C1CCCN1c1ccc(C2CC2)cc1,7.7272444,6.235771656036377
43,CC1N(C)CC(=N)N[C@]1(C)Cc1cccc(NC(=O)c2ccc(Cl)cn2)c1,4.971593,2.905250310897827
44,CC(Cc1cc(F)cc(F)c1)NC(=O)C(O)CNC1(c2cccc(N3CCCCC3=O)c2)CCCCC1,7.663637,4.445734977722168
45,N=C1NC(c2cccc(NC(=O)c3ncc(Cl)cn3)c2)(C2CCCC2)CO1,7.5135717,7.020007610321045
46,CCc1ccc2c(c1)c(C(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNCC1=C3C=CC=C3OC3(CCC3)C1)cn2CC,8.463022,6.802701950073242
47,COc1ccc(C2(c3cccc(-c4cccc(Cl)n4)c3)COC(=N)N2)cc1,5.2807174,7.254461765289307
48,Nc1nc(Cn2cccc2-c2ccc(-c3cccnc3)cc2)ccc1NCCO,5.171358,8.100236892700195
49,COc1ccc(-c2cccc(C3=NC(=N)c4c(F)cccc4C(C)(C)N3)c2)cc1,4.770008,7.399346351623535
50,CN1C(=O)[C@](c2ccc(OCC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2)N=C1N,5.1081038,7.592893123626709
51,CCc1cncc(C2(c3cccc(-c4cncnc4)c3)N=C(N)N=C(N)N2C)c1,6.8865433,7.235301494598389
52,CN(c1cc(COCc2cc(F)cc(F)c2)cc(C(=O)NC(O)CNCc2cccc(C3CCCC3)c2)c1)S(C)(=O)=O,6.839481,6.701621055603027
53,CCCN(CCC)C(=O)c1cc(C(Cc2cc(F)cc(F)c2)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)cc(S(C)(=O)=O)c1,6.2462068,5.982019424438477
54,NC1=NC(=O)C(c2cccnc2)(C2CCCCC2)N1,8.117224,5.637871742248535
55,CC(C)(C)c1cccc(C2(NCC(O)C(Cc3cc(F)cc(F)c3)NC(=O)C3CC3)CCCCC2)c1,7.5315924,8.389273643493652
56,COc1ccc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc1OC,6.837848,7.392581462860107
57,CC1=NC(c2cccc(O)c2)(c2cccc(-c3ccncc3)c2)N=C1N,3.2612858,6.798216819763184
58,COc1ccc(CN2CC3(CCN(Cc4ccc(Cl)cn4)CC3)CNCC2NC(C)=O)cc1,7.381584,7.165347576141357
59,COc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1OC,7.1706796,5.493649482727051
60,COc1cccc(CNCC(O)CC(Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(=O)NC(C)c3ccc(F)cc3)cc(N(C)S(C)(=O)=O)c2)c1,7.319422,7.7514262199401855
61,CCCN(CCC)C(=O)c1ccc(C(NC(=O)C(C)C2CCCCC2)C(O)CNCc2cccc(OC)c2)cc1C(=O)NC(=O)Cc1ccccc1,4.8324146,6.8218994140625
62,O=C1COCCN1c1cccc(C2(NCC(O)Cc3cc(F)cc(F)c3)CC2)c1,6.630677,6.676580905914307
63,CCO/N=C(/C)c1cc(C(=O)NC(CC2=CC(C(=O)NCc3ccccc3)=C2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N(C)S(C)(=O)=O)c1,7.7834964,8.240569114685059
64,CC(=O)NC(Cc1ccccc1)C(O)CNC1CC2(C1)c1ccccc12,7.215736,3.871948719024658
65,CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2ccccc2F)c2cc(F)cc(F)c2)cc(C(O)CNCc2cccc(OC)c2)c1,5.6520343,5.537411212921143
66,CCNc1cc(OC)cc(C2(C3CCOCC3)CC(=O)N(C)C(N)=N2)c1,6.9272227,5.648835182189941
67,N=C1NC(c2cccc(OC(F)(F)F)c2)(c2cccc(-c3cncnc3)c2)CO1,4.0942817,6.219825267791748
68,CN1C(=O)[C@@](c2ccc(-c3cccnc3)cc2)(C2CCCCC2)N=C1N,5.198803,6.477105617523193
69,CCCn1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CN2CCCC2=O)c2ccccc21,5.3747516,6.63831090927124
70,CC1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OC1(F)F,3.6642056,7.852621078491211
71,C/C(=N\OCc1ccccc1)c1cc(C(=O)NCCC(Cc2cc(F)cc(F)c2)NC(C)O)cc(N(C)S(C)(=O)=O)c1,5.2436786,6.030216693878174
72,CC(Cc1cccc(C(C)C)c1)NCC(O)C(Cc1cc(F)cc(F)c1)NC(=O)C1CCCCC1,7.37287,6.980836868286133
73,CN1C(=O)C(c2ccc(-c3cnccn3)cc2)(c2cccc(OC(F)F)c2)N=C1N,4.418624,8.287498474121094
74,CCOc1cccc(C2(c3ccc(-c4cccnc4)cc3)N=C(N)CN(C)C2=O)c1,7.269049,6.737730026245117
75,CCCN(CCC)C(=O)c1cc(Cc2cc(F)cc(F)c2)cc(C(=O)N[C@@H](Cc2cccc(F)c2)[C@@H](O)CNCc2cccc(OC)c2)c1,7.4371405,7.424650192260742
76,Cc1ccc(C2(C)N=C(N)OCC2(F)F)cc1SC(C)(F)F,7.558137,5.695368766784668
