,smiles,pred_pIC50,target_pIC50
0,CN1C(=O)CC(c2cccc(-c3cccnc3F)c2)C(C)(C)N=C1N,5.9104056,7.8359761238098145
1,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CNC2CCOCC2)cc(N(C)S(C)(=O)=O)c1,6.383612,9.683167457580566
2,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(F)cc(CC(F)(F)F)c3)C2O)c1,4.8771286,7.345296382904053
3,CCOCC(=O)Nc1cccc(C2CC2c2cccc(COC(=O)C3CCC3)c2)c1,5.5983176,4.759634494781494
4,CCCc1cscc1C[C@H](O)N=C1NC(C)(C)Cc2cc(Cl)ccc21,6.8031735,5.079452037811279
5,CN1C(=O)[C@@](C)(c2cccc(-c3cncnc3)c2)N=C1N,6.6673727,6.45216178894043
6,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCCN(c2ccccn2)C1,7.644251,6.654060363769531
7,CCn1cncc1C1(c2cccc(-c3cncnc3)c2)N=C(N)N(C)C1=O,6.6990757,8.495170593261719
8,CN1C(=O)[C@@](c2ccc(-c3cncnc3)cc2)(c2ccc(F)c(C(F)(F)F)c2)N=C1N,5.308898,8.03978157043457
9,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cc(C)cc(C(C)C)c2)CC1,7.311568,6.67160701751709
10,CC(NC(=O)c1cc(C(=O)NC(Cc2ccccc2)C(O)CNC2CC2)cc(N(C)[SH](C)C(=O)NC2CCOCC2)c1)c1ccccc1,7.8479185,8.261823654174805
11,COc1ccc(CCC2(c3cccc(-c4ccccc4)c3)N=C(N)N(CC(=O)O)C2=O)cc1,6.311903,5.49449348449707
12,CN(c1cc(O)cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNC2CCC2)c1)S(C)(=O)=O,6.6662507,7.8613200187683105
13,CN1C(=O)C(c2cccc(-c3cccc(F)c3)c2)CN=C1N,5.1174006,4.79093599319458
14,CCCCOc1cccc(CC2CS(=O)(=O)CC(NCc3cc(F)c(N)c(C(C)C(C)(C)C)c3)C2O)c1,7.161531,6.755761623382568
15,CN1C(=O)C(c2ccncc2)(c2cccc(-c3cncc(C#N)c3)c2)N=C1N,5.382079,7.178642272949219
16,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCN(C(C)=O)CCCc2cccc(c2)C1,7.857063,7.120480060577393
17,O=C1COCCN1c1cccc(C2(NCC(O)C3CCCCCCCCc4cccc(c4)C3)CCOCC2)c1,5.9046683,6.632551670074463
18,COc1cc(CN2C(=O)C(F)(c3ccc(Cl)cc3)N=C2N)ccc1F,5.4741573,8.056501388549805
19,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(C(=O)NC(C)c3ccccc3)S(C)(=O)=O)c2)c1,5.8508315,6.331326484680176
20,O=C1C(CCC2CCCCC2)CCCN1c1cccc(C2(NCC(O)Cc3ccccc3)CCCC2)c1,5.667559,5.217001438140869
21,CC(C)Oc1ccc(CNC2CS(=O)(=O)CC(Cc3cc(O)c(N)c(F)c3)C2O)cc1,6.4439154,5.849036693572998
22,CCNc1cc(C(=O)NC(CCc2ccccc2)C(O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,7.3259354,5.352325916290283
23,NC1=NC(c2ccccc2)(c2cccc(-c3ccncc3F)c2)C2=NCCCN12,4.654958,7.649686813354492
24,CCc1cc(C2(c3cccc(-c4ccccc4)c3)N=C(N)N(C)C2=O)cs1,8.087746,6.651954650878906
25,O=C1CCCN1c1cccc(C2CCCC2c2cccc(F)c2)c1,5.882037,3.293031692504883
26,CC(C)C(=O)C1CC(=O)CN1C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CNC1CC1,7.7498407,4.032225608825684
