,smiles,pred_pIC50,target_pIC50
0,COc1cccc(COCC(CC(O)CNCC(Cc2ccccc2)C(O)NC(=O)c2cc(C(=O)NC(C)c3ccccc3)cc(N(C)S(C)(=O)=O)c2)C(C)=O)c1,4.480246,6.486340999603272
1,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(Cc3cc(OCC(F)(F)F)cc(F)c3N)C2O)c1,7.814143,5.298629760742188
2,CC1(c2cc(F)cc(NC(=O)c3cnc(F)nc3)c2)COCC(=N)N1,8.05941,8.00389575958252
3,CCCN(C)C(=O)CNCc1cc(C(=O)NC(Cc2ccccc2)C(O)CNCc2cccc(OC)c2)cc(C(O)NS(C)(=O)=O)c1,5.663465,6.391862392425537
4,CC1COC(=N)NC1(c1cccc(C#N)c1)c1cccc(-c2ccc(F)cc2)c1,6.338158,3.8651938438415527
5,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(O)C2Cc2cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c2)c1,7.9397182,8.726314544677734
6,CCCN(CCC)C(=O)c1cc(C(=O)NC(Cc2cc(F)ccc2F)C(O)CNCc2cccc(OC)c2)cc(N(c2ccccc2)S(C)(=O)=O)c1,7.4871817,8.149264335632324
7,COc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)C2=O)cc1,6.366704,5.545055389404297
8,CCCN(CCC)C(=O)c1cc(-c2cc(CC)cc(CNCC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)c2)cc(C(C)C)c1,6.474833,5.628110408782959
9,CC(C)(C)c1cccc(CNC2CS(=O)(=O)CC(NCc3cc(F)cc(OC(F)(F)COF)c3)C2O)c1,7.6517835,5.971277236938477
10,CC(=O)NC(Cc1cccc(F)c1)C(O)CNC1(c2ccc(C(C)(C)C)cn2)CC1,7.374332,7.12673282623291
11,COCC(CC(O)C(COC)NC(=O)c1cc(C(COCc2cc(F)cc(F)c2)NC(=O)Cc2cc(F)cc(F)c2)cc(N(C)S(C)(=O)=O)c1)OC,8.037593,7.385912895202637
12,CC(C)Oc1cc(OC(C(F)(F)F)C(F)(F)F)ccc1CNC1CS(=O)(=O)CC(Cc2ccc(OC(F)(F)F)c(N)c2)C1O,6.476638,6.768069267272949
13,CN1C(=O)C2(CC(C)(C)Oc3cc(-c4ccccn4)ccc32)N=C1N,7.4312906,5.091838836669922
14,CC1=N[C@@](c2ccncc2)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)C(=O)N1C,6.723012,7.819103717803955
