,smiles,pred_pIC50,target_pIC50
0,CCCOc1cc(-c2cccnc2F)cc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,6.0676694,6.194884777069092
1,CC(C)(C)Cc1cncc(C2(NCC(O)C(Cc3cc(O)cc(F)c3)NC(=O)c3cc(F)cc(F)c3)CCC2)c1,7.1225157,7.434480667114258
2,COc1cc(OC)cc(C2(c3ccc(-c4cncnc4)cc3)N=C(N)N(C)C2=O)c1,5.3304396,7.524843692779541
3,CN1CC(=O)C(C)(c2ccc(F)c(-c3cncnc3)c2)N=C1N,4.6846056,6.85041093826294
4,Cc1cccc(-c2cccc(C3(C)N=C(N)N(C)C3=O)c2)c1,5.8171167,4.595328330993652
5,COC1NS(=O)(=O)CC(NCc2cccc(C(C)(C)C)c2)C(O)C1Cc1cc(F)cc(F)c1,7.727496,6.873899459838867
6,O=S1(=O)CC(Cc2ccccc2)C(O)C(NCc2cccc(Cc3ccc(Br)c(O)c3)c2)C1,3.9404173,6.723926067352295
7,CN1C(=O)C[C@](C)(c2cccc(OCC(C)(C)C)c2)N=C1N,6.657161,5.549860000610352
8,COc1cccc(CNCC(O)C(Cc2ccc(F)c(F)c2)NC(=O)c2cc(N(C)S(C)(=O)=O)cc(N(C)S(C)(=O)=O)c2)c1,7.197874,6.854928970336914
9,CC(C)(C)Cn1cc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OC3(F)F)c2)cn1,7.604051,5.9858269691467285
10,COc1ccc(C2=NCC(C)C(=O)N2C)c(-c2cccc(OCCCC#N)c2)c1,6.739773,6.053497791290283
11,COc1cccc(-c2cc(C3(c4cccc(-c5cncnc5)c4)N=C(N)N(C)C3=O)ccn2)c1,7.241191,8.01762580871582
12,CC[C@H](C)CNc1cccc(C(=O)N[C@@H](CC(=O)N[C@H](Cc2ccccc2)[C@H](O)CNC2CC2)CS(C)(=O)=O)c1,5.409189,5.7184038162231445
13,CN1C(=O)CC2(CCOc3cccc(-c4cccnc4)c32)N=C1N,7.5214133,6.866697788238525
14,COc1cccc(CNCC(O)C(NC(=O)c2ccccc2)C(c2cc(F)cc(F)c2)C(C)NCCC2CCCCOC2)c1,6.7824955,6.081254959106445
15,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)C2(Oc3ccc(C(C)(C)C)cn3)CCCC2)c1,7.962301,7.161606311798096
16,CC(=O)NC(Cc1ccc(F)c(F)c1)C(O)CNC1CCCC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.0109563,8.16107177734375
17,CC(=O)NC(Cc1ccc(F)c(-c2nccs2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,6.667798,9.906576156616213
18,CC1(C2CC2c2ccccc2)N=C(N)CCC1=O,5.4514117,6.04275369644165
19,CC(C)(C)c1cccc(C2(NCC(=O)C(O)Cc3ccccc3)CCNC(c3cc(F)cc(F)c3)CC2)c1,8.053814,6.166161060333252
20,CCCOCc1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,7.7170963,5.703059673309326
21,COc1ccc(CN2C[C@@H](Cc3cc(F)cc(F)c3)NC([C](O)CNCc3cccc(OC)c3)C2=O)cc1,6.955099,6.615711212158203
22,CC(NC(COc1cc(F)cc(F)c1)C1CC(CC(O)C(COCc2ccccc2)OCCC(=O)NCc2ccccc2)NC1=O)C(=O)NCCc1ccccc1,7.727333,6.471246242523193
23,COc1cccc(CNCC(O)C(Cc2cc(F)cc(F)c2)NC(=O)c2cc(C)cc(C(=O)N(C)S(C)(=O)=O)c2)c1,6.8397813,6.711674213409424
24,COCC(CCC(=O)Cc1cc(F)cc(-c2nccs2)c1)NC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,5.468933,7.276768684387207
25,N=C1N=C2C=CC(Cl)=CCC2(c2ccc(-c3cncnc3)cc2)CO1,6.9843607,6.358760356903076
26,CN1C(=O)C2(CCCc3ccc(cc3)OC(C)(C)CC2)N=C1N,6.35102,7.586288452148437
27,CN1C(=O)[C@](c2ccsc2)(c2cccc(-c3ccncc3)c2)N=C1N,5.746297,8.178171157836914
28,CC(=O)Nc1cc(C2(F)CN(C)C(N)=N2)ccc1NC(=O)c1ncc(Cl)cc1Cl,6.927086,7.493294239044189
29,Cc1cc(NC(=O)c2ccc(Cl)cn2)ccc1C1(C)N=C(N)N(C)C1=O,6.5962996,5.948340892791748
30,CCn1ccc(C2(c3cccn3CC(C)C)N=C(N)N(C)C2=O)c1,7.0194893,7.442246913909912
31,CO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,7.143233,6.8614821434021
32,CCC1=NC(N)(c2cccc(COC)c2)C(=O)N(NC(C)=O)C1,5.9106836,4.886531352996826
33,COc1cccc(-c2ccc(C3(c4ccncc4)N=C(N)N(C)C3=O)cc2)c1,6.419903,6.9650654792785645
34,COc1cccc(C2(c3cccc(-c4nccs4)c3)N=C(N)N(C)C2=O)c1,6.397916,6.828261852264404
35,Cc1cc(-c2cccc(C3(c4ccnc(C)c4)N=C(N)N(C)C3=O)c2)ccn1,6.908412,8.180112838745117
36,CN1C(=O)C(C)(c2ccc(-c3cccnc3)cc2)N=C1N,5.269168,7.240378379821777
37,CCNC(=O)c1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCCC2CCCCC2)cc(N2CCCS2(=O)=O)c1,7.026025,5.670281887054443
38,N=C1NC2(CO1)c1ccc(-c3cccc(-c4ccncc4F)c3)cc12,6.782906,7.284050941467285
39,COc1ccc(C2NC2(C)c2cccc(-c3cccnc3)c2)cc1,4.8205323,5.212074279785156
40,CC(C)c1cccc(CNC[C@H](O)C(Cc2ccccc2)NC(=O)N2CCCCC2)c1,5.9981394,5.406167030334473
41,COc1cccc(CNC[C@@H](O)C(Cc2ccccc2)NC(=O)N(Cc2ccccc2)C2CSC(=O)C2)c1,7.4832354,3.834924936294556
42,CC(=O)NC(Cc1ccccc1)C(O)CNC1(c2cccc(-c3cncnc3)c2)CCCC1,6.6298804,6.195132732391357
43,CC(=O)NC(Cc1cc(F)ccc1N1CCCC1=O)C(O)CNC1(c2ccc(-c3ncco3)cc2)CCCC1,7.6081724,7.068618774414063
44,COc1cccc(CNCC(O)C(Cc2cccc(F)c2)NC(=O)c2cc(C)cc(N(C)S(C)(=O)=O)c2)c1,4.9105577,5.569381713867188
45,CCCCN(C)C(=O)CC1Oc2ncc(CC(C)(C)C)cc2C1NCc1ccc(O[C@H](C(F)F)C(F)(F)F)cc1,7.840603,7.736685752868652
46,CN1C(=O)[C@@](c2csc(CC(F)(F)F)c2)(c2cc(-c3cncnc3)ccc2F)N=C1N,5.0465784,7.806804180145264
47,CC(C)c1ccc(CNC2CS(=O)(=c3ccc(CC(C)(C)C)c[nH]3)CC2O)cc1,7.052107,7.193046569824219
48,Cc1ccc(C2(c3ccc(-c4cccnc4)cc3)N=C(N)N(C)C2=O)cn1,5.7968407,7.183560848236084
