smiles,pred_pIC50,target_pIC50
Brc1cc2cc(c1)OC1(CCOC1)N(Cc1ccccc1)C2,3.0408075,3.0351510047912598
Brc1cccc(C2CCCC2)c1,3.1053934,3.093412399291992
Brc1ccccc1C1CNC(C2CCCCC2)C(c2ccccc2)C1,4.4972606,4.517033576965332
C#CC(NC(=O)COC)(c1cccc(-c2ccco2)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,5.9310007,5.9368438720703125
C#CC(Oc1cc(CC2CCCCCC2)cc(NC(O)c2cc(NCC)cc(N3CCCC3=O)c2)c1)C(F)(F)F,8.298766,8.299753189086914
C#CC1=C2N=CC(CC(C)(C)C)=C2OC2(CCC2)CC1NCC(O)C(Cc1cc(F)cc(F)c1)NC(=O)COC,7.6272945,7.659329891204834
C#CC1=CC(NCC(O)C(Cc2cc(F)cc(F)c2)NC(C)=O)(c2ccc(CC(C)(C)C)cn2)CC1,7.630432,7.613296031951904
C#CCc1cc(C2(c3cccc(-c4cnn(C)c4)c3)N=C(N)N(C)C2=O)ccn1,6.8739495,6.8745317459106445
C#CNC(C)C(O)CNC1(c2cccc(C(C)(C)C)c2)CCCC(OCc2cc(F)cc(F)c2)C1,6.915619,6.9254560470581055
C#CNC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(C(C)(C)C)c2)CC1,6.6715097,6.719611644744873
C#CNC(Cc1cc(F)cc(F)c1)C(O)CNC1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,8.148504,8.166214942932129
C#Cc1cc(C)nc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,8.887057,8.86767864227295
C#Cc1cc(C2(C)C(=O)N(C)C(N)=Nc3ccc2cc3-c2cncnc2)cnn1,8.480831,8.483628273010254
C#Cc1cc(CC(NC(=O)COC)C(O)CNC2CC3(CCCCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F,8.237576,8.240456581115723
C#Cc1cc(CC(NC(C)=O)C(O)CNC2(c3cccc(-n4cccn4)c3)CC2)ccc1F,5.9989996,5.98709774017334
C#Cc1cc(CC(NC(C)=O)C(O)CNC2C=C(CCC)C=C3C(CC)=CN=C3OC3(CCC3)C2)cc(-c2nccs2)c1,9.355011,9.36490535736084
C#Cc1cc(F)cc(C(=O)Nc2ccc(OC)c(C3(c4nnn(CC(C)C)n4)N=C(N)N(C)C3=O)c2)c1,8.3807955,8.360759735107422
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(C(C)(C)C(C)C)cc32)c1,7.530943,7.5302019119262695
C#Cc1cc(F)cc(CC(NC(C)=O)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)(C)C)nc32)c1,7.7133427,7.719308853149414
C#Cc1ccc(-c2cccc(C3(c4cc(C)n(CC)c4)N=C(N)c4c(F)cccc43)c2)nc1,8.9049835,8.903966903686523
C#Cc1ccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)CNCc2cccc(OC)c2)cc1N1CCCC1=O,7.9218,7.902216911315918
C#Cc1ccc(C(=O)NC(F)C2=CC3=CC(=N)OCC(F)(F)N=C3C2)nc1,8.587595,8.60014533996582
C#Cc1ccc(C(=O)Nc2cc(F)cc(C3(C)N=C(N)OCC3(F)F)c2)nc1,7.780883,7.774394512176514
C#Cc1ccc(C(=O)Nc2ccc(C3(c4cccc(-c5cccnc5)c4)N=C(N)N(C)C3=O)cc2)nc1,7.4858575,7.500825881958008
C#Cc1ccc(C(=O)Nc2ccc(F)c(C3(c4cccc(C#N)c4)N=C3N)c2)nc1,7.643674,7.619097709655762
C#Cc1ccc(C(=O)Nc2cccc(C3(C)N=C(N)N(C)C3=O)c2)nc1,8.175998,8.187256813049316
C#Cc1ccc(C(=O)Nc2cccc(C3(C)N=C(N)OCC3(F)F)c2)nc1,8.181018,8.174348831176758
C#Cc1ccc(C2(c3cc(-c4cncnc4)ccc3F)N=C(N)OC2(F)F)cc1,7.023413,7.019601345062256
C#Cc1ccc(C2(c3cccc(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1,6.627658,6.617300033569336
C#Cc1ccc(CC(C)(C)C)cc1C1(NC[C@@H](O)[C@@H](Cc2cc(F)cc(F)c2)NC(C)=O)CCC1,9.96489,9.976595878601074
C#Cc1ccc(CC(NC(=O)COC)C(O)CNC2CC3(CCC3)Oc3ncc(CC(C)C)cc32)cc1F,8.779215,8.785656929016113
C#Cc1ccc(CC(NC(=O)COC)C(O)CNC2CCC3(CCCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,8.743767,8.742636680603027
