smiles,pred_pIC50,target_pIC50
Brc1cccc(-c2ccccn2)c1,7.196124,4.630117416381836
C#CC(C)CC1CC(C(=O)NC(Cc2cc(F)cc(F)c2)C2C(O)N(C)C(=O)N2CC(=O)CC(C)C)C1,8.627285,6.424198150634766
C#CC1=CC(=O)N(C)C(N)=NC(C2(c3cccc(-c4cccnc4F)c3)c3ccc(CC(F)(F)F)nc32)=C1,7.1871457,7.755002975463867
C#CC1=CC(F)=CC(OC(F)F)=CC(=O)C(C2(c3ccccc3)N=C(N)N(C)C2=O)=C1,8.363649,7.9583258628845215
C#CC1=C[C@]2(C(=O)N(C)C(N)=Nc3cc(OC(F)(F)F)cc2c3)C(OC)=CC=C1,7.30119,6.44610071182251
C#CC1=NC(=O)C(Cl)=CC=C(C(=O)N=C2CC(=O)C[C](CCCCCC)N2)C1,6.987063,7.366473197937012
C#CCC1CCCN1C(C)=O,7.10845,4.630117416381836
C#CCCC(=O)NC(CNC(C(C)O)C(O)C(Cc1cccc(F)c1)Cc1cc(F)cc(F)c1)C(CC)NC(=O)C(C)N(C)CC,8.247228,8.689657211303711
C#CCCCC(=O)N=C1C=CC(CCC(C)(C)C)CN2CC(NC(=O)C(O)Cc3cccc(F)c3)C=CC2=C1,6.576323,6.980109691619873
C#CCCCCC#Cc1cccc([C@@]2(C(C)(C)c3ccccc3)N=C(N)N(C)C2=O)c1,4.9509706,8.20866870880127
C#CCCCNC(=O)N(CCc1cc(OC)cc(-c2cccc(C#N)c2)c1)C(=O)CCC,8.602322,7.195590019226074
C#CCCCn1ccc([C@@]2(c3ccc(OCC(F)F)nc3)N=C(N)N(C)C2=O)c1,5.783546,8.270099639892578
C#CCCc1ccc(C2(c3cc(Cl)cc(OC(F)F)c3)CC(=O)N(C)C(N)=N2)cc1F,5.683014,8.601171493530273
C#CCCc1ccc(CNCC(Cc2ccccc2)C(NC(=O)c2ccccn2)C(O)CNCc2cccc(OCC)c2)cc1,7.5214677,5.906940460205078
C#CCON=C1NNC(C)C1[C@@H](Cc1cccc(F)c1)NC(=O)c1ccc(/C=C/CCO)cc1,6.9880877,7.818881034851074
C#CCOc1cccc(-c2cccc(CNC3(C(=O)c4ccc(OC)cn4)CCCC3)c2)c1,7.785841,7.4641852378845215
C#CCc1ccc(C2(O)CCCCC(C(Cc3cc(F)cc(F)c3)NC(=O)Cc3ccc(-c4ccsc4)cc3)CN2)cc1,6.0881042,7.2999491691589355
C#CCc1cccc(-c2cc(OC(F)F)nc(C3(F)N=C(N)C(N)N3C)c2)c1,7.2267036,7.018555641174316
C#CCc1cccc(C(=O)NC2N=C(N)N(C)C(=O)c3ccc(cc3)C(CCCC)N2)c1,8.71575,7.048999309539795
C#CCc1cccc(C2(c3ccc(-c4ccccc4)cc3)N=C(N)N(C)C2=O)c1,8.490685,5.288800239562988
C#CN1C(=O)N(C(=O)C(C)C)C(C)C1C(=O)NC(CC(C)CC)C(=O)CC(CCCC)C(CC)NC(C)=O,7.964757,7.2772064208984375
C#CN1CCCC[C@](c2ccc(OC(F)F)cc2)(c2cncc(C(C)(C)C)c2)N=C1N,7.8979783,9.3840970993042
C#CNC[C@H](C)NC(=O)c1cc(Cc2ccccc2)cc(C(=O)N[C@H](O)[C@@H](CNO)Cc2cccc(OC)c2)c1,8.189794,7.504260063171387
C#Cc1cc(C)cc(C2(C)N=C(N)COC2(C)C(NC(C)=O)C(Cc2cc(F)cc(F)c2)NC(C)=O)c1,7.9723344,7.883359432220459
C#Cc1cc(C2(c3cccc4ccc(CC)nc34)N=C(N)N(C)C2=O)ccn1,5.8975854,8.047293663024902
C#Cc1cc(C2=NC(c3ccsc3)(c3cccc(-c4cccs4)c3)C(=O)N2C)cc(-c2cn[nH]c2)c1F,7.523373,7.854236602783203
C#Cc1cc(CC2NCCCCC(c3ccc(C(C)(C)C)c(C(C)(C)C)c3)NCC2O)cc(C(F)(F)F)c1,5.972332,9.13924789428711
C#Cc1cc(Cl)cc(C(=O)NC2(c3ccncc3)N=C(N)N(C)C2=C)c1,7.1001205,7.63158655166626
C#Cc1cc(F)cc(-c2ccc(C3(c4ccncc4)N=C(N)N(C)C3=O)cc2)c1,6.761738,6.903007984161377
C#Cc1cc(F)cc(C(=O)NC2C(C(O)CNCc3cccc(OC)c3)CC(=O)C=CN2C(=O)C(C)(C)CCC)c1,7.634027,8.38239860534668
C#Cc1cc(F)cc(C2N=C(N)N(C)C2(F)c2ccc(-c3cccc(C(F)(F)F)c3)cc2)c1,8.178116,7.672550678253174
C#Cc1cc(N)cc(CC[C@H](Cc2ccccc2)NC(=O)c2cccc(NC(=O)Cl)c2)c1,5.17391,6.604081153869629
